league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2324,Gladbach,Florian Neuhaus,GER,MF,26,1997,25,1224,49,40.0,13.6,15,71,2,10,16,7,1.04,22,24,-2,-0.15,0.29,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Franck Honorat,FRA,"MF,FW",26,1996,32,2345,73,76.6,26.1,28,81,10,4,16,0,1.06,48,50,-2,-0.08,1.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Grant Ranos,ARM,FW,20,2003,9,49,5,1.6,0.5,0,,0,9,5,11,1.0,1,0,1,1.84,2.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Jan Olschowsky,GER,GK,21,2001,0,,,,,0,,0,0,,23,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Joe Scally,USA,"DF,MF",20,2002,31,2236,72,73.1,24.8,25,85,19,6,20,3,1.06,42,50,-8,-0.32,0.01,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Jonas Omlin,SUI,GK,29,1994,7,630,90,20.6,7.0,7,90,7,0,,1,0.71,9,18,-9,-1.29,-1.21,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Jordan Pefok,USA,FW,27,1996,25,1420,57,46.4,15.8,18,74,6,7,14,1,1.0,27,31,-4,-0.25,0.13,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Julian Weigl,GER,MF,27,1995,31,2764,89,90.3,30.7,31,89,29,0,,0,0.97,53,63,-10,-0.33,-0.02,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Ko Itakura,JPN,"DF,MF",26,1997,20,1596,80,52.2,17.7,18,87,13,2,20,0,0.8,23,35,-12,-0.68,-0.74,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Luca Netz,GER,"MF,DF",20,2003,30,2225,74,72.7,24.7,25,82,14,5,33,1,1.0,40,42,-2,-0.08,0.89,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Lukas Ullrich,GER,DF,19,2004,4,47,12,1.5,0.5,0,,0,4,12,2,0.0,0,3,-3,-5.74,-5.51,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Manu Koné,FRA,MF,22,2001,22,1561,71,51.0,17.3,18,83,7,4,19,1,1.0,25,30,-5,-0.29,0.07,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Marvin Friedrich,GER,DF,27,1995,24,1566,65,51.2,17.4,17,85,14,7,17,9,0.96,23,39,-16,-0.92,-1.22,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Maximilian Wöber,AUT,DF,25,1998,25,2066,83,67.5,23.0,24,85,17,1,21,0,0.96,45,46,-1,-0.04,0.86,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Moritz Nicolas,GER,GK,25,1997,27,2430,90,79.4,27.0,27,90,27,0,,7,1.07,47,49,-2,-0.07,1.21,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Nathan N'Goumou,CMR,"MF,FW",23,2000,32,1385,43,45.3,15.4,14,70,0,18,23,2,0.94,27,31,-4,-0.26,0.12,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Nico Elvedi,SUI,DF,26,1996,30,2482,83,81.1,27.6,28,87,24,2,27,1,1.0,44,48,-4,-0.15,0.94,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Patrick Herrmann,GER,"FW,MF",32,1991,8,86,11,2.8,1.0,0,,0,8,11,21,1.38,2,2,0,0.0,0.33,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Robin Hack,GER,"FW,MF",24,1998,29,1348,46,44.1,15.0,14,75,3,15,20,3,0.97,22,26,-4,-0.27,0.1,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Rocco Reitz,GER,MF,21,2002,34,2136,63,69.8,23.7,24,80,7,10,21,0,1.0,39,45,-6,-0.25,0.23,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Shiō Fukuda,JPN,FW,19,2004,5,36,7,1.2,0.4,0,,0,5,7,1,0.2,0,2,-2,-5.0,-4.73,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Simon Walde,GER,DF,18,2005,0,,,,,0,,0,0,,3,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Stefan Lainer,AUT,"MF,DF",30,1992,15,751,50,24.5,8.3,8,73,2,7,24,2,0.8,13,18,-5,-0.6,-0.37,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Tobias Sippel,GER,GK,35,1988,0,,,,,0,,0,0,,4,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Tomáš Čvančara,CZE,"FW,MF",22,2000,21,896,43,29.3,10.0,7,75,1,14,27,0,0.9,19,23,-4,-0.4,-0.11,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Tony Jantschke,GER,"DF,MF",33,1990,4,27,7,0.9,0.3,0,,0,4,7,8,1.75,1,1,0,0.0,0.33,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Gladbach,Yvandro Borges Sanches,LUX,MF,19,2004,3,18,6,0.6,0.2,0,,0,3,6,4,0.67,1,0,1,5.0,5.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Adrian Beck,GER,MF,26,1997,23,974,42,31.8,10.8,11,61,1,12,26,5,1.13,16,20,-4,-0.37,-0.33,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Benedikt Gimber,GER,DF,26,1997,24,2021,84,66.0,22.5,24,84,18,0,,5,1.42,31,30,1,0.04,0.56,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Christian Kühlwetter,GER,"FW,MF",27,1996,1,8,8,0.3,0.1,0,,0,1,8,8,3.0,1,0,1,11.25,11.43,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Denis Thomalla,GER,MF,30,1992,21,446,21,14.6,5.0,3,68,0,18,13,5,1.24,9,10,-1,-0.2,-0.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Eren Dinkçi,GER,MF,21,2001,33,2650,80,86.6,29.4,33,80,7,0,,0,1.27,43,46,-3,-0.1,0.34,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Florian Pick,GER,MF,27,1995,22,327,15,10.7,3.6,1,90,1,21,11,12,1.14,2,8,-6,-1.65,-1.68,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Frank Feller,GER,GK,19,2004,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Jan Schöppner,GER,MF,24,1999,26,1998,77,65.3,22.2,23,84,16,3,21,8,1.31,31,32,-1,-0.05,0.29,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Jan-Niklas Beste,GER,MF,24,1999,31,2603,84,85.1,28.9,31,84,5,0,,0,1.26,43,47,-4,-0.14,0.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Jonas Föhrenbach,GER,DF,27,1996,33,2788,84,91.1,31.0,32,87,28,1,9,0,1.24,44,53,-9,-0.29,-1.61,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Kevin Müller,GER,GK,32,1991,34,3060,90,100.0,34.0,34,90,34,0,,0,1.24,50,55,-5,-0.15,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Kevin Sessa,GER,MF,23,2000,30,1011,34,33.0,11.2,7,70,0,23,23,2,1.27,21,14,7,0.62,1.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Lennard Maloney,USA,MF,23,1999,29,2284,79,74.6,25.4,27,84,17,2,13,0,1.28,35,44,-9,-0.35,-0.82,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Luka Janes,GER,MF,19,2004,0,,,,,0,,0,0,,5,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Marnon Busch,GER,DF,28,1994,16,595,37,19.4,6.6,5,67,2,11,23,5,1.0,8,11,-3,-0.45,-0.38,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Marvin Pieringer,GER,"FW,MF",23,1999,31,1513,49,49.4,16.8,18,67,1,13,24,0,1.23,27,22,5,0.3,0.88,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Nikola Dovedan,AUT,MF,29,1994,21,656,31,21.4,7.3,5,62,0,16,22,9,0.86,12,11,1,0.14,0.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Norman Theuerkauf,GER,"MF,DF",36,1987,25,1259,50,41.1,14.0,14,74,4,11,20,8,1.4,20,21,-1,-0.07,0.13,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Omar Traoré,GER,DF,25,1998,31,2472,80,80.8,27.5,29,83,19,2,38,1,1.13,43,46,-3,-0.11,0.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Patrick Mainka,GER,DF,28,1994,34,3060,90,100.0,34.0,34,90,34,0,,0,1.24,50,55,-5,-0.15,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Seedy Jarju,GAM,DF,18,2004,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Stefan Schimmer,GER,FW,29,1994,16,153,10,5.0,1.7,0,,0,16,10,18,0.81,2,3,-1,-0.59,-0.46,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Thomas Keller,GER,"DF,MF",23,1999,2,2,1,0.1,0.0,0,,0,2,1,4,3.0,0,0,0,0.0,0.15,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Tim Kleindienst,GER,FW,27,1995,33,2869,87,93.8,31.9,33,87,23,0,,0,1.24,49,53,-4,-0.13,0.35,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Tim Siersleben,GER,DF,23,2000,14,910,65,29.7,10.1,10,86,9,4,14,19,1.14,13,23,-10,-0.99,-1.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Heidenheim,Vitus Eicher,GER,GK,32,1990,0,,,,,0,,0,0,,33,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",32,1991,30,2199,73,71.9,24.4,25,83,12,5,23,1,1.23,52,44,8,0.33,1.16,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Angelo Stiller,GER,MF,22,2001,1,84,84,2.7,0.9,1,84,0,0,,0,0.0,1,2,-1,-1.07,-1.1,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Anton Stach,GER,MF,24,1998,31,2321,75,75.8,25.8,26,83,16,5,33,0,1.29,47,55,-8,-0.31,-1.28,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Attila Szalai,HUN,DF,25,1998,4,288,72,9.4,3.2,4,72,2,0,,14,1.5,7,7,0,0.0,0.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Bambasé Conté,GER,MF,20,2003,7,48,7,1.6,0.5,0,,0,7,7,5,0.57,1,1,0,0.0,0.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,David Jurásek,CZE,"MF,DF",22,2000,13,496,38,16.2,5.5,4,75,2,9,22,3,1.31,13,8,5,0.91,1.08,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Dennis Geiger,GER,MF,25,1998,3,64,21,2.1,0.7,0,,0,3,21,1,2.0,0,2,-2,-2.81,-2.87,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Diadie Samassékou,MLI,MF,27,1996,1,1,1,0.0,0.0,0,,0,1,1,10,3.0,0,0,0,0.0,0.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Finn Ole Becker,GER,MF,23,2000,22,606,28,19.8,6.7,5,70,0,17,15,10,1.5,14,18,-4,-0.59,-0.74,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",27,1995,30,2295,77,75.0,25.5,25,86,20,5,30,0,1.37,50,53,-3,-0.12,-0.47,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Grischa Prömel,GER,MF,28,1995,28,2139,76,69.9,23.8,27,78,15,1,33,0,1.43,45,44,1,0.04,0.14,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Ihlas Bebou,TOG,"FW,MF",29,1994,32,1636,51,53.5,18.2,16,82,6,16,20,2,1.34,36,37,-1,-0.06,-0.12,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,John Brooks,USA,DF,30,1993,21,1539,73,50.3,17.1,18,81,14,3,26,10,1.76,36,32,4,0.23,0.47,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Joshua Quarshie,GER,DF,19,2004,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Julian Justvan,GER,"FW,MF",25,1998,4,49,12,1.6,0.5,0,,0,4,12,2,0.5,0,1,-1,-1.84,-1.87,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Kasim Nuhu,GHA,DF,28,1995,1,5,5,0.2,0.1,0,,0,1,5,7,0.0,0,0,0,0.0,0.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Kevin Akpoguma,NGA,DF,28,1995,17,1097,65,35.8,12.2,11,86,9,6,26,11,1.35,26,21,5,0.41,0.64,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Kevin Vogt,GER,DF,31,1991,16,1319,82,43.1,14.7,14,88,13,2,42,0,1.5,32,27,5,0.34,0.6,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Luca Philipp,GER,GK,22,2000,0,,,0.0,0.0,0,,0,0,,26,0.0,2,3,-1,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Marius Bülter,GER,MF,30,1993,30,1351,45,44.2,15.0,15,71,5,15,19,1,1.4,27,30,-3,-0.2,-0.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Max Moerstedt,GER,FW,17,2006,1,12,12,0.4,0.1,0,,0,1,12,3,1.0,1,0,1,7.5,7.53,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Maximilian Beier,GER,"FW,MF",20,2002,33,2420,73,79.1,26.9,29,81,9,4,19,0,1.3,51,51,0,0.0,0.0,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Mergim Berisha,GER,FW,25,1998,6,144,24,4.7,1.6,0,,0,6,24,2,1.5,1,2,-1,-0.62,-0.66,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Nahuel Noll,GER,GK,20,2003,0,,,,,0,,0,0,,7,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Oliver Baumann,GER,GK,33,1990,34,3060,90,100.0,34.0,34,90,34,0,,0,1.35,66,66,0,0.0,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Ozan Kabak,TUR,DF,23,2000,28,2282,82,74.6,25.4,28,82,17,0,,1,1.29,46,52,-6,-0.24,-0.93,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",31,1992,29,2412,83,78.8,26.8,28,85,18,1,45,0,1.45,55,49,6,0.22,1.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Robert Skov,DEN,MF,27,1996,25,1260,50,41.2,14.0,14,70,2,11,26,6,1.28,28,32,-4,-0.29,-0.49,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Stanley N'Soki,FRA,"DF,MF",24,1999,11,631,57,20.6,7.0,7,78,4,4,21,3,0.82,7,14,-7,-1.0,-1.26,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Tim Drexler,GER,DF,18,2005,8,573,72,18.7,6.4,6,85,5,2,32,3,1.13,12,14,-2,-0.31,-0.39,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Tom Bischof,GER,MF,18,2005,13,178,14,5.8,2.0,1,77,0,12,8,15,1.08,9,4,5,2.53,2.68,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Umut Tohumcu,GER,MF,18,2004,20,1011,51,33.0,11.2,12,67,2,8,26,6,1.4,22,17,5,0.45,0.66,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Hoffenheim,Wout Weghorst,NED,FW,30,1992,28,1977,71,64.6,22.0,24,79,12,4,20,1,1.57,40,37,3,0.14,0.39,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Benno Schmitz,GER,DF,28,1994,22,1155,53,37.7,12.8,13,80,7,9,13,8,0.73,12,19,-7,-0.55,0.64,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Damion Downs,USA,FW,19,2004,10,181,18,5.9,2.0,0,,0,10,18,2,0.6,5,4,1,0.5,1.53,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Davie Selke,GER,FW,28,1995,19,1265,67,41.3,14.1,16,75,5,3,20,1,0.74,9,24,-15,-1.07,-0.21,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Dejan Ljubičić,AUT,MF,25,1997,26,2048,79,66.9,22.8,24,83,15,2,23,0,0.73,17,40,-23,-1.01,-0.21,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Denis Huseinbasic,BIH,MF,22,2001,26,1627,63,53.2,18.1,18,83,10,8,18,6,0.77,18,36,-18,-1.0,-0.12,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Dimitris Limnios,GRE,"FW,MF",25,1998,0,,,,,0,,0,0,,4,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Dominique Heintz,GER,DF,29,1993,12,568,47,18.6,6.3,6,76,3,6,19,19,1.17,5,9,-4,-0.63,0.38,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Elias Bakatukanda,GER,DF,19,2004,0,,,,,0,,0,0,,3,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Eric Martel,GER,MF,21,2002,30,2457,82,80.3,27.3,29,84,20,1,25,0,0.9,21,46,-25,-0.92,0.13,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Faride Alidou,GER,"MF,FW",22,2001,26,1282,49,41.9,14.2,14,69,0,12,27,2,0.85,12,27,-15,-1.05,-0.19,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Florian Dietz,GER,FW,24,1998,5,70,14,2.3,0.8,0,,0,5,14,5,0.4,0,2,-2,-2.57,-1.67,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Florian Kainz,AUT,MF,30,1992,33,2197,67,71.8,24.4,29,73,7,4,22,1,0.82,22,41,-19,-0.78,0.58,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Jacob Christensen,DEN,MF,22,2001,7,219,31,7.2,2.4,2,85,1,5,10,14,0.57,0,5,-5,-2.05,-1.2,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Jan Thielmann,GER,"FW,MF",21,2002,22,1579,72,51.6,17.5,20,76,7,2,29,1,0.86,8,18,-10,-0.57,0.77,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Julian Chabot,GER,DF,25,1998,32,2703,84,88.3,30.0,32,84,27,0,,0,0.84,28,52,-24,-0.8,1.22,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Justin Diehl,GER,MF,18,2004,7,168,24,5.5,1.9,1,59,0,6,18,0,0.57,0,3,-3,-1.61,-0.7,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Kristian Pedersen,DEN,"DF,MF",28,1994,0,,,,,0,,0,0,,1,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Leart Paqarada,KVX,DF,28,1994,17,1075,63,35.1,11.9,11,85,9,6,24,8,0.47,11,31,-20,-1.67,-1.13,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Linton Maina,GER,MF,24,1999,31,1901,61,62.1,21.1,21,75,5,10,32,0,0.87,18,35,-17,-0.8,0.36,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Luca Kilian,GER,DF,23,1999,13,635,49,20.8,7.1,6,80,4,7,22,12,0.77,4,14,-10,-1.42,-0.6,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Luca Waldschmidt,GER,MF,27,1996,22,1146,52,37.5,12.7,14,68,2,8,25,0,0.86,11,19,-8,-0.63,0.5,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Mark Uth,GER,"MF,FW",31,1991,11,373,34,12.2,4.1,3,65,0,8,22,2,0.91,6,9,-3,-0.72,0.25,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Marvin Schwäbe,GER,GK,28,1995,34,3060,90,100.0,34.0,34,90,34,0,,0,0.79,28,60,-32,-0.94,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Mathias Olesen,LUX,MF,22,2001,6,112,19,3.7,1.2,0,,0,6,19,2,0.67,0,3,-3,-2.41,-1.53,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Matthias Köbbing,GER,GK,26,1997,0,,,,,0,,0,0,,10,,,,,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Max Finkgräfe,GER,DF,19,2004,24,1756,73,57.4,19.5,18,88,13,6,29,2,0.83,17,33,-16,-0.82,0.28,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Philipp Pentke,GER,GK,38,1985,0,,,0.0,0.0,0,,0,0,,24,1.0,1,1,0,,,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Rasmus Carstensen,DEN,"DF,MF",22,2000,23,1659,72,54.2,18.4,18,87,11,5,20,9,0.61,14,40,-26,-1.41,-1.03,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Sargis Adamyan,ARM,"FW,MF",30,1993,20,801,40,26.2,8.9,8,73,1,12,18,5,0.8,9,21,-12,-1.35,-0.55,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Steffen Tigges,GER,FW,25,1998,25,727,29,23.8,8.1,6,69,1,19,17,4,0.88,9,10,-1,-0.12,1.07,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Köln,Timo Hübers,GER,DF,27,1996,31,2778,90,90.8,30.9,31,90,30,0,,0,0.81,24,53,-29,-0.94,0.02,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Leverkusen,Adam Hložek,CZE,"MF,FW",21,2002,23,459,20,15.0,5.1,5,71,1,18,6,7,2.83,13,3,10,1.96,0.06,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Leverkusen,Amine Adli,MAR,"MF,FW",23,2000,23,898,39,29.3,10.0,8,71,1,15,22,4,2.65,28,9,19,1.9,-0.01,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Leverkusen,Arthur,BRA,MF,20,2003,4,184,46,6.0,2.0,2,75,1,2,17,4,3.0,8,1,7,3.42,1.61,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
GER-Bundesliga,2324,Leverkusen,Borja Iglesias,ESP,FW,30,1993,7,256,37,8.4,2.8,2,78,1,5,20,4,3.0,11,1,10,3.52,1.75,GER,2023-2024,playing_time,2026-08-06T23:02:03.548586
