league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
ESP-La Liga,2526,Real Betis,Daniel Guerrero,ESP,MF,20,2005,0.0,0,0,0,0,1,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Diego Llorente,ESP,DF,31,1993,13.7,5,0,0,13,13,0,1,27,15,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Ezequiel Ávila,ARG,FW,31,1994,4.2,3,0,0,6,8,2,14,5,3,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Giovani Lo Celso,ARG,MF,29,1996,15.5,4,0,0,9,42,4,61,6,13,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Héctor Bellerín,ESP,DF,30,1995,20.2,2,0,0,15,4,2,29,14,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Isco,ESP,MF,33,1992,2.6,0,0,0,4,9,0,9,2,2,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Iván Corralejo,ESP,MF,18,2007,0.2,0,0,0,1,1,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Junior Firpo,DOM,DF,28,1996,9.2,2,0,0,11,8,1,19,10,14,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Marc Bartra,ESP,DF,34,1991,22.0,3,0,0,15,11,0,2,29,18,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Marc Roca,ESP,MF,28,1996,22.5,1,0,0,42,23,0,10,23,29,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Natan,BRA,DF,24,2001,31.2,8,0,0,28,11,0,1,37,17,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Nelson Deossa,COL,MF,25,2000,8.3,3,0,0,17,24,1,7,6,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Pablo Fornals,ESP,MF,29,1996,31.6,2,0,0,32,26,13,140,34,26,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Pablo Garcia,ESP,MF,19,2006,4.3,1,0,0,5,9,3,3,3,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Pau López,ESP,GK,30,1994,9.0,1,0,0,0,2,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Ricardo Rodríguez,SUI,DF,32,1992,17.2,0,0,0,11,5,0,15,8,14,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Rodrigo Riquelme,ESP,MF,25,2000,9.1,2,0,0,8,11,1,22,5,11,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Sergi Altimira,ESP,MF,23,2001,13.2,3,0,0,14,22,0,3,20,36,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Sofyan Amrabat,MAR,MF,28,1996,14.4,4,0,0,22,19,0,6,11,13,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Valentín Gómez,ARG,DF,22,2003,20.9,5,0,0,26,11,1,12,23,25,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Álvaro Fidalgo,MEX,MF,28,1997,6.0,0,0,0,2,6,1,6,4,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Álvaro Vallés,ESP,GK,28,1997,28.0,1,0,0,0,4,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Betis,Ángel Ortíz,ESP,DF,21,2004,6.5,1,0,0,9,9,0,19,1,19,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Andriy Lunin,UKR,GK,26,1999,6.0,0,1,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Antonio Rüdiger,GER,DF,32,1993,16.6,0,0,0,11,2,2,2,4,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Arda Güler,TUR,MF,20,2005,22.4,1,0,0,21,32,3,129,8,28,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Aurélien Tchouaméni,FRA,MF,25,2000,29.1,8,0,0,31,27,0,8,45,41,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Brahim Díaz,MAR,"FW,MF",25,1999,14.0,2,0,0,19,37,3,20,2,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,César Palacios,ESP,MF,20,2004,1.0,0,0,0,4,3,0,1,3,2,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Dani Carvajal,ESP,DF,33,1992,10.9,0,0,0,7,9,0,11,6,12,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Dani Ceballos,ESP,MF,28,1996,5.4,1,0,0,6,15,0,3,7,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Daniel Yáñez,ESP,MF,18,2007,0.5,0,0,0,0,4,0,1,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,David Alaba,AUT,DF,33,1992,4.7,1,0,0,1,0,0,0,0,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,David Jiménez,ESP,DF,21,2004,0.8,0,0,0,0,0,0,3,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Dean Huijsen,ESP,DF,20,2005,22.6,7,1,0,21,13,1,1,18,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Diego Aguado,ESP,DF,18,2007,0.3,0,0,0,0,0,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Eduardo Camavinga,FRA,MF,22,2002,17.0,2,0,0,34,31,2,2,15,37,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Endrick,BRA,FW,19,2006,0.1,0,1,0,0,1,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Federico Valverde,URU,"MF,DF",27,1998,30.4,3,1,0,18,14,1,30,25,25,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Ferland Mendy,FRA,DF,30,1995,2.3,0,0,0,2,1,0,0,2,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Fran Garcia,ESP,"DF,MF",25,1999,10.3,2,1,1,7,14,1,28,6,12,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Franco Mastantuono,ARG,"MF,FW",17,2007,11.5,5,1,0,18,30,1,31,3,12,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Gonzalo García,ESP,FW,21,2004,10.7,2,0,0,9,6,0,3,2,7,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Jorge Cestero,ESP,MF,19,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Jude Bellingham,ENG,MF,22,2003,21.3,3,0,0,33,55,4,16,14,37,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Kylian Mbappé,FRA,FW,26,1998,28.9,4,0,0,13,36,39,26,3,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Manuel Serrano,ESP,DF,21,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Manuel Ángel,ESP,MF,21,2004,1.1,0,0,0,2,4,0,0,0,3,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Raúl Asencio,ESP,DF,22,2003,19.0,4,0,0,17,23,0,1,10,12,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Rodrygo,BRA,"MF,FW",24,2001,7.6,3,0,0,5,23,0,42,3,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Thiago Pinar,ESP,MF,17,2007,6.6,2,0,0,12,7,3,0,7,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Thibaut Courtois,BEL,GK,33,1992,32.0,1,0,0,1,2,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Trent Alexander-Arnold,ENG,DF,26,1998,12.9,4,0,0,10,5,0,126,13,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Victor Valdepeñas,ESP,DF,18,2006,0.9,0,0,0,3,1,0,1,0,3,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Vinicius Júnior,BRA,"FW,MF",25,2000,31.3,8,0,0,38,81,13,63,2,15,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Álvaro Carreras,ESP,DF,22,2003,25.9,5,1,0,22,33,5,30,38,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Álvaro Leiva,ESP,FW,22,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Madrid,Éder Militão,BRA,DF,27,1998,12.7,2,0,0,15,13,0,1,10,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Aihen Muñoz,ESP,DF,27,1997,9.4,1,0,0,7,3,0,24,5,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Ander Barrenetxea,ESP,MF,23,2001,19.6,5,0,0,37,30,5,72,17,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Aritz Elustondo,ESP,DF,31,1994,8.0,0,0,0,17,11,0,6,10,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Arkaitz Mariezkurrena,ESP,FW,20,2005,0.0,0,0,0,2,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Arsen Zakharyan,RUS,MF,22,2003,5.1,2,0,0,9,2,4,26,2,6,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Beñat Turrientes,ESP,MF,23,2002,15.0,7,0,0,28,23,0,9,9,23,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Brais Méndez,ESP,"MF,FW",28,1997,18.4,4,1,0,42,35,7,62,8,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Carlos Soler,ESP,MF,28,1997,25.7,3,1,0,28,20,0,73,16,22,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Daniel Díaz,ESP,FW,19,2006,0.2,0,0,0,0,0,0,1,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Duje Ćaleta-Car,CRO,DF,28,1996,23.9,6,1,0,30,8,1,1,29,14,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Gonçalo Guedes,POR,MF,28,1996,20.3,3,0,0,18,33,13,70,4,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Gorka Carrera,ESP,FW,20,2005,0.7,1,0,0,2,2,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Ibai Aguirre,ESP,MF,18,2007,0.1,0,0,0,1,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Igor Zubeldia,ESP,DF,28,1997,23.1,9,0,0,38,5,0,0,23,21,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Iñaki Rupérez,ESP,DF,22,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Job Ochieng',KEN,MF,22,2003,1.0,0,0,0,1,0,1,3,1,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Jon Aramburu,VEN,DF,23,2002,30.8,11,0,0,69,45,3,48,47,66,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Jon Gorrotxategi,ESP,MF,23,2002,24.6,7,0,0,33,27,0,5,31,29,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Jon Karrikaburu,ESP,FW,22,2002,1.5,0,0,0,3,4,2,1,0,2,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Jon Martin,ESP,DF,19,2006,25.0,6,0,0,18,12,1,0,35,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Lander Astiazaran,ESP,MF,19,2006,0.0,0,0,0,0,0,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Luka Sučić,CRO,"MF,FW",22,2002,11.4,1,0,0,11,6,1,6,5,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Luken Beitia,ESP,DF,21,2004,1.1,0,0,0,3,1,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Mikel Goti,ESP,MF,23,2002,0.8,0,0,0,6,0,0,3,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Mikel Oyarzabal,ESP,FW,28,1997,30.1,3,0,0,28,42,14,21,5,20,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,20,2004,9.3,5,0,0,15,7,13,5,1,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Pablo Marín,ESP,MF,22,2003,16.7,2,0,0,22,23,5,17,9,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Sergio Gómez,ESP,DF,24,2000,30.0,5,1,0,45,15,4,153,32,53,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Takefusa Kubo,JPN,MF,24,2001,16.7,2,0,0,9,51,11,39,10,18,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Umar Sadiq,NGA,FW,28,1997,1.7,1,0,0,2,2,2,1,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Unai Marrero,ESP,GK,23,2001,1.0,1,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Urko González,ESP,"DF,MF",24,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Wesley,BRA,MF,20,2005,1.0,0,0,0,3,1,0,3,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Yangel Herrera,VEN,MF,27,1998,5.8,2,0,0,13,18,2,0,1,6,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Álex Remiro,ESP,GK,30,1995,37.0,1,0,0,0,7,1,0,1,1,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Real Sociedad,Álvaro Odriozola,ESP,DF,29,1995,2.2,0,0,0,1,3,0,3,1,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Adnan Januzaj,BEL,"MF,FW",30,1995,3.6,1,0,0,8,10,1,30,1,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Adrià Pedrosa,ESP,"DF,MF",27,1998,0.1,0,0,0,0,1,0,3,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Akor Adams,NGA,FW,25,2000,22.9,3,0,0,36,12,41,17,1,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Alexis Sánchez,CHI,"FW,MF",36,1988,14.5,3,0,0,16,26,13,25,7,13,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Alfon,ESP,MF,26,1999,3.5,0,0,0,3,6,0,4,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Batista Mendy,FRA,MF,25,2000,18.0,6,0,0,37,27,0,5,18,23,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Carmona,ESP,"DF,MF",23,2002,28.5,13,0,0,49,44,3,48,45,40,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Castrin,ESP,DF,22,2003,14.2,4,0,0,13,13,1,1,22,15,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Chidera Ejuke,NGA,"MF,FW",27,1998,10.4,0,0,0,5,16,2,27,7,13,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,César Azpilicueta,ESP,DF,35,1989,13.5,4,0,0,24,9,1,12,22,19,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Djibril Sow,SUI,MF,28,1997,24.3,6,0,0,42,29,3,22,23,27,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Dodi Lukebakio,BEL,MF,27,1997,2.0,0,0,0,3,3,0,10,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Federico Gattoni,ARG,DF,26,1999,0.1,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Fábio Cardoso,POR,DF,31,1994,3.3,0,0,0,9,1,0,0,4,3,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Gabriel Suazo,CHI,"DF,MF",27,1997,23.3,7,0,0,33,15,2,95,29,62,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Isaac Romero,ESP,"FW,MF",25,2000,16.5,6,1,0,29,24,5,10,5,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Joan Jordán,ESP,MF,31,1994,0.3,1,1,0,4,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Joaquín Martínez Gauna,ESP,"MF,DF",22,2003,15.6,1,0,0,12,16,4,88,8,20,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Juanlu Sánchez,ESP,"MF,DF",21,2003,22.1,6,1,1,23,42,4,59,11,42,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Kike Salas,ESP,DF,23,2002,24.5,1,0,0,31,20,2,10,37,35,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Lucien Agoume,FRA,MF,23,2002,29.8,12,0,0,58,16,8,18,49,40,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Manu Bueno,ESP,MF,21,2004,3.0,2,0,0,4,3,0,2,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Marcão,BRA,DF,29,1996,10.4,5,1,1,22,21,1,1,4,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Miguel Ángel Sierra,ESP,FW,21,2004,0.7,0,0,0,1,3,0,4,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Neal Maupay,FRA,FW,28,1996,9.6,2,0,0,15,16,3,4,1,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Nemanja Gudelj,SRB,"DF,MF",33,1991,26.1,9,0,0,40,11,0,7,23,23,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Odysseas Vlachodimos,GRE,GK,31,1994,33.0,1,0,0,0,2,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Peque,ESP,"MF,FW",22,2002,10.9,7,0,0,15,47,1,28,1,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Ramón Martínez,ESP,DF,22,2002,1.1,0,0,0,1,1,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Ruben Vargas,SUI,"MF,FW",26,1998,17.7,2,0,0,13,17,7,90,7,15,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Stanis Idumbo,BEL,MF,20,2005,0.5,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Tanguy Nianzou,FRA,DF,23,2002,7.3,5,1,0,15,6,0,0,4,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Sevilla,Ørjan Nyland,NOR,GK,34,1990,5.0,1,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,André Almeida,POR,MF,25,2000,11.3,0,0,0,12,22,0,65,8,11,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Arnaut Danjuma,NED,"MF,FW",28,1997,18.1,0,0,0,21,22,5,49,2,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Baptiste Santamaria,FRA,MF,30,1995,8.4,2,0,0,13,10,1,3,8,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Copete,ESP,DF,25,1999,19.5,5,0,0,20,11,2,4,25,15,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,César Tárrega,ESP,DF,23,2002,28.9,7,0,0,40,13,0,1,24,24,,,2,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Dani Raba,ESP,FW,29,1995,3.0,0,0,0,6,2,0,14,4,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Diego López,ESP,"MF,FW",23,2002,19.6,2,0,0,20,33,3,41,14,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Dimitri Foulquier,FRA,DF,32,1993,12.8,1,0,0,16,7,0,11,8,9,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Eray Cömert,SUI,DF,27,1998,14.9,3,1,0,9,13,1,1,21,14,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Filip Ugrinic,SUI,MF,26,1999,16.7,3,0,0,17,13,6,56,11,16,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Guido Rodríguez,ARG,MF,31,1994,14.5,4,0,0,21,28,0,3,10,27,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Hugo Duro,ESP,FW,25,1999,22.0,4,0,0,22,38,6,1,3,9,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Javier Guerra,ESP,"MF,FW",22,2003,22.9,3,0,0,27,20,2,46,23,15,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Jesus Vazquez,ESP,"DF,MF",22,2003,10.8,2,0,0,16,8,2,26,4,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,José Luis García Vayá,ESP,"MF,DF",26,1998,24.7,4,0,0,30,14,1,46,19,33,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,José Luis Gayà,ESP,DF,30,1995,27.2,6,1,0,31,20,3,88,23,44,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Julen Agirrezabala,ESP,GK,24,2000,18.0,1,0,0,0,1,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Largie Ramazani,BEL,"MF,FW",24,2001,13.7,4,0,0,17,20,2,27,14,12,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
