league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Parma,Enrico Delprato,ITA,"DF,MF",25,1999,35,34,2951,32.8,2,0,2,2,0,0,5,0,0.06,0.0,0.06,0.06,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Filippo Rinaldi,ITA,GK,22,2002,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Franco Carboni,ITA,MF,22,2003,7,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Gabriel Strefezza,BRA,FW,28,1997,14,13,1007,11.2,2,2,4,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Gaetano Oristanio,ITA,"FW,MF",22,2002,20,8,859,9.5,1,0,1,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Hans Nicolussi Caviglia,ITA,MF,25,2000,15,10,869,9.7,0,3,3,0,0,0,0,0,0.0,0.31,0.31,0.0,0.31,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Hernani,BRA,MF,31,1994,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Jacob Ondrejka,SWE,"FW,MF",22,2002,16,9,773,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Lautaro Valenti,ARG,DF,26,1999,27,25,2252,25.0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Mandela Keita,BEL,MF,23,2002,37,36,2979,33.1,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Mariano Troilo,ARG,DF,22,2003,21,18,1625,18.1,1,0,1,1,0,0,8,2,0.06,0.0,0.06,0.06,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Mateo Pellegrino,ARG,FW,24,2001,37,34,2984,33.2,9,1,10,8,1,1,5,0,0.27,0.03,0.3,0.24,0.27,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Mathias Løvik,NOR,MF,21,2003,9,5,471,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Milan Đurić,BIH,FW,35,1990,12,0,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Nahuel Estévez,ARG,MF,29,1995,32,9,1049,11.7,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Nesta Elphege,FRA,FW,24,2001,9,2,309,3.4,2,1,3,2,0,0,0,0,0.58,0.29,0.87,0.58,0.87,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Oliver Jensen,DEN,MF,23,2002,34,19,1840,20.4,1,1,2,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Patrick Cutrone,ITA,FW,27,1998,15,11,888,9.9,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Pontus Almqvist,SWE,MF,26,1999,13,4,457,5.1,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Sascha Britschgi,SUI,"MF,DF",18,2006,29,22,2095,23.3,0,2,2,0,0,0,7,1,0.0,0.09,0.09,0.0,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Tjaš Begić,SVN,MF,22,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Parma,Zion Suzuki,JPN,GK,22,2002,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Adrian Šemper,CRO,GK,27,1998,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Antonio Caracciolo,ITA,DF,35,1990,35,34,3073,34.1,2,0,2,2,0,0,10,0,0.06,0.0,0.06,0.06,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Arturo Calabresi,ITA,DF,29,1996,26,17,1514,16.8,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Brando Bettazzi,ITA,MF,17,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Calvin Stengs,NED,"FW,MF",26,1998,4,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Daniel Denoon,SUI,DF,21,2004,2,2,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Ebenezer Akinsanmiro,NGA,MF,20,2004,24,16,1444,16.0,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Felipe Loyola,CHI,MF,24,2000,11,6,538,6.0,1,0,1,1,0,0,0,1,0.17,0.0,0.17,0.17,0.17,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Filip Stojilković,SUI,"FW,MF",25,2000,13,8,658,7.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Francesco Coppola,ITA,DF,20,2005,7,5,458,5.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Gabriele Piccinini,ITA,MF,24,2001,25,5,875,9.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Giovanni Bonfanti,ITA,"DF,MF",22,2003,9,6,494,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Henrik Meister,DEN,FW,21,2003,28,15,1515,16.8,2,0,2,2,0,0,2,0,0.12,0.0,0.12,0.12,0.12,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Idrissa Touré,GER,MF,27,1998,32,26,2279,25.3,1,0,1,1,0,0,4,1,0.04,0.0,0.04,0.04,0.04,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Juan Cuadrado,COL,MF,37,1988,19,2,506,5.6,1,0,1,0,1,1,3,0,0.18,0.0,0.18,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Lorran,BRA,FW,19,2006,9,0,122,1.4,1,0,1,1,0,0,0,0,0.74,0.0,0.74,0.74,0.74,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Louis Buffon,CZE,FW,17,2007,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,M'Bala Nzola,ANG,FW,28,1996,16,11,1052,11.7,3,0,3,1,2,3,1,1,0.26,0.0,0.26,0.09,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Malthe Hojholt,DEN,MF,24,2001,17,9,850,9.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Marius Marin,ROU,MF,26,1998,23,18,1281,14.2,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Mateus Lusuardi,BRA,DF,21,2004,3,3,198,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Mattéo Tramoni,FRA,"MF,FW",25,2000,27,21,1600,17.8,2,2,4,1,1,1,3,0,0.11,0.11,0.23,0.06,0.17,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Mehdi Léris,ALG,MF,27,1998,34,21,1900,21.1,2,3,5,2,0,0,2,0,0.09,0.14,0.24,0.09,0.24,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Michel Aebischer,SUI,MF,28,1997,35,33,2892,32.1,1,2,3,1,0,0,8,0,0.03,0.06,0.09,0.03,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Nícolas Andrade,BRA,GK,37,1988,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Rafiu Durosinmi,NGA,FW,22,2003,12,4,432,4.8,1,1,2,1,0,0,1,1,0.21,0.21,0.42,0.21,0.42,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Raúl Albiol,ESP,DF,39,1985,8,5,500,5.6,0,1,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Rosen Bozhinov,BUL,DF,20,2005,9,8,610,6.8,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Samuel Iling-Junior,ENG,MF,21,2003,5,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Samuele Angori,ITA,MF,21,2003,35,30,2599,28.9,0,2,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Simone Canestrelli,ITA,DF,24,2000,37,36,3201,35.6,1,0,1,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Simone Scuffet,ITA,GK,29,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Stefano Moreo,ITA,"FW,MF",32,1993,37,29,2307,25.6,7,1,8,5,2,2,2,0,0.27,0.04,0.31,0.2,0.23,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,Tomás Esteves,POR,"DF,MF",23,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Pisa,İsak Vural,TUR,MF,19,2006,15,9,752,8.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Alessandro Romano,SUI,MF,19,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Angeliño,ESP,MF,28,1997,7,5,416,4.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Antonio Arena,ITA,FW,16,2009,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Artem Dovbyk,UKR,FW,28,1997,14,3,393,4.4,3,1,4,3,0,0,0,0,0.69,0.23,0.92,0.69,0.92,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Bryan Cristante,ITA,MF,30,1995,37,36,3094,34.4,2,1,3,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Bryan Zaragoza,ESP,MF,23,2001,4,2,135,1.5,0,1,1,0,0,0,1,0,0.0,0.67,0.67,0.0,0.67,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Daniele Ghilardi,ITA,DF,22,2003,23,9,1097,12.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Devyne Rensch,NED,MF,22,2003,24,12,1184,13.2,1,4,5,1,0,0,1,0,0.08,0.3,0.38,0.08,0.38,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Donyell Malen,NED,FW,26,1999,18,18,1467,16.3,14,2,16,11,3,4,1,0,0.86,0.12,0.98,0.67,0.8,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Evan Ferguson,IRL,FW,20,2004,16,10,773,8.6,3,2,5,3,0,0,1,0,0.35,0.23,0.58,0.35,0.58,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Gianluca Mancini,ITA,DF,29,1996,36,36,3059,34.0,4,2,6,4,0,0,9,0,0.12,0.06,0.18,0.12,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Jan Ziółkowski,POL,DF,20,2005,18,5,517,5.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Kostas Tsimikas,GRE,MF,29,1996,18,6,644,7.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Leon Bailey,JAM,FW,27,1997,7,1,186,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Lorenzo Pellegrini,ITA,MF,29,1996,24,20,1463,16.3,4,2,6,2,2,2,2,0,0.25,0.12,0.37,0.12,0.25,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Lorenzo Venturino,ITA,MF,19,2006,10,1,207,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Manu Koné,FRA,MF,24,2001,29,28,2456,27.3,2,3,5,2,0,0,2,0,0.07,0.11,0.18,0.07,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Mario Hermoso,ESP,DF,30,1995,27,25,2085,23.2,3,2,5,3,0,0,9,0,0.13,0.09,0.22,0.13,0.22,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Matìas Soulé,ARG,"MF,FW",22,2003,33,28,2139,23.8,6,5,11,6,0,0,1,0,0.25,0.21,0.46,0.25,0.46,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Mile Svilar,SRB,GK,25,1999,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Neil El Aynaoui,MAR,MF,24,2001,25,8,999,11.1,1,2,3,1,0,0,5,0,0.09,0.18,0.27,0.09,0.27,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Niccolò Pisilli,ITA,MF,20,2004,25,13,1295,14.4,2,4,6,2,0,0,3,0,0.14,0.28,0.42,0.14,0.42,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Obite N'Dicka,CIV,DF,25,1999,31,31,2680,29.8,3,0,3,3,0,0,5,0,0.1,0.0,0.1,0.1,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Paulo Dybala,ARG,"MF,FW",31,1993,22,15,1354,15.0,2,6,8,2,0,1,0,0,0.13,0.4,0.53,0.13,0.53,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Robinio Vaz,FRA,FW,18,2007,12,0,216,2.4,1,0,1,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Stephan El Shaarawy,ITA,"MF,FW",32,1992,20,5,666,7.4,1,2,3,1,0,0,4,0,0.14,0.27,0.41,0.14,0.41,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Tommaso Baldanzi,ITA,"FW,MF",22,2003,10,3,386,4.3,1,0,1,1,0,0,2,0,0.23,0.0,0.23,0.23,0.23,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Wesley,BRA,MF,21,2003,30,28,2448,27.2,5,0,5,5,0,0,7,2,0.18,0.0,0.18,0.18,0.18,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Roma,Zeki Çelik,TUR,"MF,DF",28,1997,34,32,2723,30.3,1,2,3,1,0,0,2,1,0.03,0.07,0.1,0.03,0.1,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Alieu Fadera,GAM,FW,23,2001,28,8,987,11.0,2,1,3,2,0,0,5,0,0.18,0.09,0.27,0.18,0.27,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Andrea Ghion,ITA,MF,25,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Andrea Pinamonti,ITA,FW,26,1999,36,32,2552,28.4,9,3,12,9,0,1,2,1,0.32,0.11,0.42,0.32,0.42,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Arijanet Muric,KVX,GK,26,1998,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Armand Lauriente,FRA,FW,26,1998,38,33,2592,28.8,7,9,16,7,0,0,4,0,0.24,0.31,0.56,0.24,0.56,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Aster Vranckx,BEL,MF,22,2002,16,9,690,7.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Cas Odenthal,NED,DF,24,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Christian Frangella,ITA,MF,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Cristian Volpato,AUS,FW,21,2003,24,11,1064,11.8,2,4,6,2,0,0,4,0,0.17,0.34,0.51,0.17,0.51,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Daniel Boloca,ROU,MF,26,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Darryl Bakola,FRA,MF,17,2007,6,1,128,1.4,0,1,1,0,0,0,0,0,0.0,0.7,0.7,0.0,0.7,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Domenico Berardi,ITA,FW,30,1994,26,24,1958,21.8,8,4,12,6,2,3,2,1,0.37,0.18,0.55,0.28,0.46,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Edoardo Iannoni,ITA,MF,24,2001,15,1,260,2.9,1,0,1,1,0,0,3,0,0.35,0.0,0.35,0.35,0.35,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Fali Candé,GNB,DF,27,1998,12,5,509,5.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Filippo Romagna,ITA,DF,28,1997,5,4,313,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Gioele Zacchi,ITA,GK,22,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Ismaël Koné,CAN,MF,23,2002,35,33,2737,30.4,6,0,6,6,0,0,5,1,0.2,0.0,0.2,0.2,0.2,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Jay Idzes,IDN,DF,25,2000,35,35,3061,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Josh Doig,SCO,DF,23,2002,30,22,1917,21.3,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Kristian Thorstvedt,NOR,MF,26,1999,32,27,2460,27.3,4,4,8,4,0,0,9,0,0.15,0.15,0.29,0.15,0.29,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Laurs Skjellerup,DEN,FW,22,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Luca Lipani,ITA,MF,20,2005,24,10,1034,11.5,0,1,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Luca Moro,ITA,FW,24,2001,14,1,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,M'Bala Nzola,ANG,FW,28,1996,14,4,473,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Nemanja Matić,SRB,MF,36,1988,34,31,2660,29.6,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Nicholas Pierini,ITA,"FW,MF",26,1998,11,0,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Pedro Felipe,BRA,DF,21,2004,3,1,129,1.4,0,1,1,0,0,0,0,0,0.0,0.7,0.7,0.0,0.7,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Sebastian Walukiewicz,POL,DF,25,2000,34,33,2852,31.7,0,1,1,0,0,0,7,0,0.0,0.03,0.03,0.0,0.03,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Stefano Turati,ITA,GK,23,2001,6,6,532,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Tarik Muharemovic,BIH,DF,22,2003,32,32,2835,31.5,2,2,4,2,0,0,7,0,0.06,0.06,0.13,0.06,0.13,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Tommaso Macchioni,ITA,DF,19,2006,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Ulisses Garcia,SUI,DF,29,1996,13,10,943,10.5,1,2,3,1,0,0,3,0,0.1,0.19,0.29,0.1,0.29,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Walid Cheddira,MAR,FW,27,1998,16,1,221,2.5,1,0,1,1,0,0,1,0,0.41,0.0,0.41,0.41,0.41,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
ITA-Serie A,2526,Sassuolo,Woyo Coulibaly,MLI,DF,26,1999,20,9,1054,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,ITA,2025-2026,standard,2026-08-08T22:19:44.013809
