league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Inter,Tomás Palacios,ARG,DF,22,2003,0,,,,,0,,0,0,,7,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Yann Aurel Bisseck,GER,DF,24,2000,23,1922,84,56.2,21.4,21,89,19,2,24,12,2.3,50,19,31,1.45,0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Yann Sommer,SUI,GK,36,1988,33,2960,90,86.5,32.9,33,90,32,0,,5,2.24,76,30,46,1.4,-0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Inter,Yvan Maye,FRA,DF,19,2006,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Andrea Cambiaso,ITA,"MF,DF",25,2000,36,2769,77,81.0,30.8,35,78,8,1,45,0,1.75,45,26,19,0.62,-0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Arkadiusz Milik,POL,FW,31,1994,2,36,18,1.1,0.4,0,,0,2,18,6,2.0,0,0,0,0.0,-0.72,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Carlo Pinsoglio,ITA,GK,35,1990,0,,,,,0,,0,0,,26,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Daniele Rugani,ITA,DF,31,1994,6,250,42,7.3,2.8,3,71,0,3,13,7,1.83,2,3,-1,-0.36,-1.15,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Dušan Vlahović,SRB,FW,25,2000,19,968,51,28.3,10.8,11,73,2,8,21,1,1.58,16,12,4,0.37,-0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Edon Zhegrova,KVX,MF,26,1999,19,382,20,11.2,4.2,0,,0,19,20,15,1.47,10,4,6,1.41,0.79,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Emil Holm,SWE,MF,25,2000,7,230,33,6.7,2.6,2,58,0,5,23,3,2.0,3,3,0,0.0,-0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Fabio Miretti,ITA,MF,21,2003,23,617,27,18.0,6.9,5,68,0,18,15,8,1.83,17,6,11,1.6,1.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Federico Gatti,ITA,DF,27,1998,21,1093,52,32.0,12.1,12,80,7,9,15,10,2.0,12,13,-1,-0.08,-1.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Filip Kostić,SRB,MF,32,1992,18,479,27,14.0,5.3,4,69,0,14,15,20,2.0,12,4,8,1.5,0.92,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Francisco Conceição,POR,"MF,FW",22,2002,31,2078,67,60.8,23.1,27,73,2,4,25,2,1.68,30,18,12,0.52,-0.49,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Gleison Bremer,BRA,DF,28,1997,26,2171,84,63.5,24.1,25,86,20,1,15,1,2.12,45,19,26,1.08,1.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Jeremie Boga,CIV,"MF,FW",28,1997,15,679,45,19.9,7.5,6,81,1,9,21,0,1.6,15,6,9,1.19,0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Jonas Rouhi,SWE,DF,21,2004,0,,,,,0,,0,0,,10,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Jonathan David,CAN,FW,25,2000,35,1781,51,52.1,19.8,20,73,4,15,21,3,1.91,32,14,18,0.91,0.42,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,João Mário Lopes,POR,MF,25,2000,10,258,26,7.5,2.9,2,72,0,8,14,12,2.0,6,2,4,1.4,0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Juan David Cabal,COL,MF,24,2001,12,296,25,8.7,3.3,2,45,0,10,21,11,2.0,8,5,3,0.91,0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Kenan Yıldız,TUR,"MF,FW",20,2005,36,2825,78,82.6,31.4,33,83,12,3,25,1,1.81,49,26,23,0.73,0.13,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Khéphren Thuram,FRA,MF,24,2001,35,2442,70,71.4,27.1,30,77,14,5,25,1,1.8,49,25,24,0.88,0.61,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Lloyd Kelly,ENG,DF,26,1998,35,2996,86,87.6,33.3,33,89,30,2,30,0,1.77,55,30,25,0.75,0.33,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Lorenzo Anghelè,ITA,FW,20,2005,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Loïs Openda,BEL,"FW,MF",25,2000,24,666,28,19.5,7.4,6,69,0,18,14,12,1.71,11,8,3,0.41,-0.38,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Manuel Locatelli,ITA,MF,27,1998,36,2994,83,87.5,33.3,36,83,24,0,,1,1.86,49,28,21,0.63,-0.64,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Matteo Fuscaldo,ITA,GK,20,2005,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Mattia Perin,ITA,GK,32,1992,9,765,85,22.4,8.5,9,85,8,0,,25,1.67,15,9,6,0.71,-0.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Michele Di Gregorio,ITA,GK,28,1997,30,2655,89,77.6,29.5,29,90,29,1,45,8,1.9,46,25,21,0.71,0.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Niccolò Rizzo,ITA,DF,18,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Nicolás González,ARG,"FW,MF",27,1998,2,19,10,0.6,0.2,0,,0,2,10,0,3.0,1,0,1,4.74,4.05,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Pedro Felipe,BRA,DF,21,2004,0,,,,,0,,0,0,,13,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Pierre Kalulu,FRA,"DF,MF",25,2000,37,3281,89,95.9,36.5,37,89,36,0,,0,1.86,60,30,30,0.82,2.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Raffaele Huli,ALB,GK,17,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Riccardo Radu,ROU,GK,17,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Simone Scaglia,ITA,GK,21,2004,0,,,,,0,,0,0,,10,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Stefano Mangiapoco,ITA,GK,21,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Teun Koopmeiners,NED,"MF,DF",27,1998,33,1827,55,53.4,20.3,18,82,11,15,23,4,1.7,25,22,3,0.15,-1.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Vasilije Adžić,MNE,MF,19,2006,10,171,17,5.0,1.9,1,57,0,9,13,25,1.6,2,3,-1,-0.53,-1.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Juventus,Weston McKennie,USA,MF,26,1998,36,2835,79,82.9,31.5,32,87,23,4,13,1,1.81,53,31,22,0.7,-0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Adam Marušić,MNE,DF,32,1992,33,2778,84,81.2,30.9,32,86,25,1,30,1,1.45,29,30,-1,-0.03,-0.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Adrian Przyborek,POL,MF,18,2007,1,9,9,0.3,0.1,0,,0,1,9,14,3.0,0,0,0,0.0,-0.03,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Alessio Furlanetto,ITA,GK,23,2002,2,180,90,5.3,2.0,2,90,2,0,,33,1.5,2,3,-1,-0.5,-0.56,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Alessio Romagnoli,ITA,DF,30,1995,32,2666,83,78.0,29.6,31,86,27,1,14,0,1.41,28,30,-2,-0.07,-0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Boulaye Dia,SEN,"FW,MF",28,1996,27,1253,46,36.6,13.9,14,70,2,13,21,5,1.44,14,11,3,0.22,0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Christos Mandas,GRE,GK,23,2001,0,,,,,0,,0,0,,22,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Daniel Maldini,ITA,FW,23,2001,12,687,57,20.1,7.6,9,69,2,3,21,2,1.83,8,11,-3,-0.39,-0.52,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Danilo Cataldi,ITA,MF,30,1994,27,1985,74,58.0,22.1,24,77,13,3,42,3,1.37,24,26,-2,-0.09,-0.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Edoardo Motta,ITA,GK,20,2005,9,810,90,23.7,9.0,9,90,9,0,,5,1.89,13,10,3,0.33,0.4,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Elseid Hysaj,ALB,DF,31,1994,5,174,35,5.1,1.9,1,90,1,4,21,25,2.2,5,4,1,0.52,0.52,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Federico Serra,ITA,FW,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Fisayo Dele-Bashiru,NGA,MF,24,2001,24,1187,49,34.7,13.2,11,75,6,13,27,1,1.33,18,16,2,0.15,0.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Giacomo Giacomone,ITA,GK,17,2008,0,,,,,0,,0,0,,11,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Gustav Isaksen,DEN,FW,24,2001,30,1593,53,46.6,17.7,18,71,0,12,26,4,1.27,15,19,-4,-0.23,-0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Ivan Provedel,ITA,GK,31,1994,27,2430,90,71.1,27.0,27,90,27,0,,0,1.26,26,27,-1,-0.04,-0.22,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Kenneth Taylor,NED,MF,23,2002,17,1394,82,40.8,15.5,17,82,8,0,,1,1.53,14,17,-3,-0.19,-0.37,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Luca Pellegrini,ITA,DF,26,1999,24,1469,61,43.0,16.3,17,75,3,7,27,9,1.42,16,18,-2,-0.12,-0.26,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Manuel Lazzari,ITA,DF,31,1993,23,938,41,27.4,10.4,9,74,2,14,20,9,1.22,12,10,2,0.19,0.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Mario Gila,ESP,DF,24,2000,31,2472,80,72.3,27.5,31,80,19,0,,0,1.45,31,28,3,0.11,0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Matteo Cancellieri,ITA,FW,23,2002,30,1725,58,50.4,19.2,21,72,7,9,24,1,1.37,24,22,2,0.1,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Mattia Zaccagni,ITA,FW,30,1995,26,2104,81,61.5,23.4,26,81,15,0,,1,1.42,20,21,-1,-0.04,-0.18,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Mattéo Guendouzi,FRA,MF,26,1999,16,1428,89,41.8,15.9,16,89,14,0,,0,1.25,13,12,1,0.06,0.06,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Matías Vecino,URU,MF,33,1991,13,603,46,17.6,6.7,5,73,2,8,30,2,1.62,7,4,3,0.45,0.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Nicolò Pannozzo,ITA,GK,17,2008,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Nicolò Rovella,ITA,MF,23,2001,11,512,47,15.0,5.7,6,60,1,5,31,5,0.91,7,6,1,0.18,0.18,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Nuno Tavares,POR,DF,25,2000,23,1473,64,43.1,16.4,17,81,11,6,15,10,1.35,20,18,2,0.12,0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Oliver Nielsen,DEN,DF,22,2003,26,1536,59,44.9,17.1,13,89,12,13,29,12,1.58,22,19,3,0.18,0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Patric,ESP,"MF,DF",32,1993,14,667,48,19.5,7.4,6,79,4,8,24,13,1.93,8,8,0,0.0,-0.03,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Pedro,ESP,"FW,MF",38,1987,29,982,34,28.7,10.9,9,63,0,20,21,6,1.52,18,13,5,0.46,0.61,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Petar Ratkov,SRB,FW,21,2003,8,233,29,6.8,2.6,2,49,0,6,23,11,1.0,2,5,-3,-1.16,-1.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Pietro Pinelli,ITA,MF,19,2006,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Reda Belahyane,MAR,MF,21,2004,13,609,47,17.8,6.8,5,81,4,8,26,24,1.23,5,10,-5,-0.74,-0.93,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Samuel Gigot,FRA,"DF,MF",31,1993,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Saná Fernandes,POR,MF,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Tijjani Noslin,NED,FW,26,1999,29,1148,40,33.6,12.8,9,77,3,20,23,8,1.34,15,14,1,0.08,0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Toma Bašić,CRO,MF,28,1996,23,1735,75,50.7,19.3,23,75,10,0,,3,1.52,22,20,2,0.1,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Valentín Castellanos,ARG,FW,26,1998,11,692,63,20.2,7.7,8,77,3,3,25,0,1.18,11,7,4,0.52,0.62,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lazio,Valerio Farcomeni,ITA,MF,19,2006,0,,,,,0,,0,0,,13,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Antonino Gallo,ITA,DF,25,2000,37,3056,83,89.4,34.0,34,87,29,3,29,0,1.03,25,43,-18,-0.53,0.46,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Balthazar Pierret,FRA,MF,25,2000,3,27,9,0.8,0.3,0,,0,3,9,1,0.67,0,0,0,0.0,0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Christ-Owen Kouassi,FRA,DF,22,2003,4,228,57,6.7,2.5,3,68,1,1,23,18,0.5,2,6,-4,-1.58,-1.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Christian Früchtl,GER,GK,25,2000,0,,,,,0,,0,0,,31,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Corrie Ndaba,IRL,DF,25,1999,14,543,39,15.9,6.0,6,70,2,8,15,24,1.07,4,12,-8,-1.33,-0.89,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Daniele Bleve,ITA,GK,17,2008,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Danilo Veiga,POR,DF,22,2002,36,3020,84,88.3,33.6,33,88,29,3,41,1,1.06,25,42,-17,-0.51,0.62,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Filip Marchwiński,POL,MF,23,2002,0,,,,,0,,0,0,,20,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Francesco Camarda,ITA,FW,17,2008,21,687,33,20.1,7.6,7,62,0,14,18,2,1.0,5,10,-5,-0.66,-0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Gaby Jean,FRA,DF,25,2000,7,197,28,5.8,2.2,1,90,1,6,18,15,1.86,1,1,0,0.0,0.61,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Hamza Rafia,TUN,MF,26,1999,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Jamil Siebert,GER,DF,23,2002,21,1701,81,49.7,18.9,18,89,17,3,31,17,1.0,11,29,-18,-0.95,-0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Jasper Samooja,FIN,GK,22,2003,0,,,,,0,,0,0,,38,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Kialonda,ANG,DF,27,1997,23,1830,80,53.5,20.3,21,86,19,2,14,1,1.13,17,25,-8,-0.39,0.4,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Konan N'dri,NIG,MF,24,2000,27,544,20,15.9,6.0,1,55,0,26,19,11,0.52,6,14,-8,-1.32,-0.89,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Lameck Banda,ZAM,"MF,FW",24,2001,32,1752,55,51.2,19.5,21,68,2,11,29,3,1.09,20,22,-2,-0.1,0.98,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Lassana Coulibaly,MLI,MF,29,1996,33,2689,81,78.6,29.9,31,86,21,2,18,1,1.12,23,34,-11,-0.37,0.99,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Matías Pérez,CHI,DF,20,2005,1,31,31,0.9,0.3,1,31,0,0,,26,1.0,0,0,0,0.0,0.58,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Medon Berisha,ALB,MF,21,2003,13,871,67,25.5,9.7,12,70,1,1,28,2,1.23,7,10,-3,-0.31,0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Mohamed Kaba,GUI,MF,23,2001,15,633,42,18.5,7.0,5,81,3,10,23,6,1.0,3,12,-9,-1.28,-0.86,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Niko Kovac,BIH,MF,20,2005,0,,,,,0,,0,0,,16,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Nikola Štulić,SRB,FW,23,2001,34,1709,50,50.0,19.0,20,70,2,14,22,3,1.0,15,22,-7,-0.37,0.42,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Olaf Gorter,NED,MF,20,2005,2,28,14,0.8,0.3,0,,0,2,14,13,0.0,0,1,-1,-3.21,-2.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Omri Gandelman,ISR,"MF,FW",25,2000,19,975,51,28.5,10.8,10,72,2,9,28,1,1.11,7,12,-5,-0.46,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Oumar Ngom,MTN,MF,21,2004,15,842,56,24.6,9.4,10,74,5,5,20,4,1.13,9,15,-6,-0.64,-0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Plamen Penev,BUL,GK,17,2008,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Riccardo Sottil,ITA,"FW,MF",26,1999,21,1066,51,31.2,11.8,13,66,0,8,25,4,0.86,6,14,-8,-0.68,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Sadik Fofana,TOG,MF,22,2003,5,84,17,2.5,0.9,1,45,0,4,10,9,1.2,0,1,-1,-1.07,-0.5,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Santiago Pierotti,ARG,"MF,FW",24,2001,37,2597,70,75.9,28.9,31,78,6,6,31,0,1.0,22,34,-12,-0.42,0.68,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Tete Morente,ESP,"FW,MF",28,1996,16,859,54,25.1,9.5,9,77,2,7,24,1,0.88,3,14,-11,-1.15,-0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Tiago Gabriel,POR,DF,20,2004,37,3219,87,94.1,35.8,36,89,34,1,12,0,1.0,28,46,-18,-0.5,1.29,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Walid Cheddira,MAR,FW,27,1998,17,1000,59,29.2,11.1,11,75,2,6,29,0,1.24,9,16,-7,-0.63,-0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Wladimiro Falcone,ITA,GK,30,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,1.0,28,50,-22,-0.58,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Ylber Ramadani,ALB,MF,29,1996,37,3203,87,93.7,35.6,37,87,25,0,,0,1.03,27,45,-18,-0.51,1.15,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Youssef Maleh,MAR,MF,26,1998,9,460,51,13.5,5.1,5,82,2,4,13,9,0.44,3,9,-6,-1.17,-0.69,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Álex Sala,ESP,MF,24,2001,9,167,19,4.9,1.9,2,52,0,7,9,28,0.0,2,6,-4,-2.16,-1.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Lecce,Þórir Jóhann Helgason,ISL,MF,24,2000,8,147,18,4.3,1.6,1,45,0,7,15,28,0.25,0,3,-3,-1.84,-1.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Adrien Rabiot,FRA,MF,30,1995,29,2550,88,74.6,28.3,28,90,27,1,31,0,1.97,41,25,16,0.56,0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Alex Castiello,ITA,FW,18,2007,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Alexis Saelemaekers,BEL,MF,26,1999,35,2788,80,81.5,31.0,33,83,16,2,32,0,1.74,39,30,9,0.29,-0.99,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Ardon Jashari,SUI,MF,23,2002,14,701,50,20.5,7.8,7,76,2,7,24,16,1.29,6,7,-1,-0.13,-0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Cheveyo Muy,NED,FW,18,2006,2,5,3,0.1,0.1,0,,0,2,3,4,3.0,0,0,0,0.0,-0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Christian Pulisic,USA,FW,26,1998,30,1609,54,47.0,17.9,18,75,4,12,21,1,1.77,24,14,10,0.56,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Christopher Nkunku,FRA,FW,27,1997,32,1356,42,39.6,15.1,15,70,3,17,18,1,1.78,27,13,14,0.93,0.75,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,David Odogu,GER,DF,19,2006,2,6,3,0.2,0.1,0,,0,2,3,33,3.0,0,0,0,0.0,-0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Milan,Davide Bartesaghi,ITA,"MF,DF",19,2005,31,2441,79,71.4,27.1,27,86,20,4,30,7,1.77,34,27,7,0.26,-0.75,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
