league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
GER-Bundesliga,2526,Leverkusen,Montrell Culbreath,GER,"MF,DF",17,2007,12,736,61,24.1,8.2,9,76,2,3,19,4,1.83,19,13,6,0.73,0.15,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Nathan Tella,NGA,MF,26,1999,17,868,51,28.4,9.6,10,75,0,7,17,0,1.59,23,17,6,0.62,0.01,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Niklas Lomb,GER,GK,32,1993,0,,,,,0,,0,0,,13,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Patrik Schick,CZE,FW,29,1996,28,1988,71,65.0,22.1,23,80,11,5,29,0,1.64,44,29,15,0.68,0.18,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Piero Hincapié,ECU,DF,23,2002,1,90,90,2.9,1.0,1,90,1,0,,1,0.0,1,2,-1,-1.0,-1.67,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Robert Andrich,GER,"DF,MF",30,1994,32,2546,80,83.2,28.3,29,86,24,3,16,1,1.81,58,43,15,0.53,-0.52,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Tim Oermann,GER,DF,21,2003,2,18,9,0.6,0.2,0,,0,2,9,10,1.0,0,2,-2,-10.0,-10.68,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Leverkusen,Álex Grimaldo,ESP,MF,29,1995,29,2521,87,82.4,28.0,29,87,25,0,,1,1.79,60,40,20,0.71,0.55,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Andreas Hanche-Olsen,NOR,DF,28,1997,13,851,65,27.8,9.5,8,83,5,5,38,2,0.54,9,13,-4,-0.42,-0.22,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Anthony Caci,FRA,MF,28,1997,10,519,52,17.0,5.8,6,76,1,4,16,0,1.1,6,7,-1,-0.17,0.11,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Armindo Sieb,GER,FW,22,2003,22,548,25,17.9,6.1,3,72,0,19,17,7,0.82,10,15,-5,-0.82,-0.68,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Arnaud Nordin,FRA,"MF,FW",27,1998,13,469,36,15.3,5.2,5,71,1,8,15,5,0.69,5,11,-6,-1.15,-1.05,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Ben Bobzien,GER,"FW,MF",22,2003,1,9,9,0.3,0.1,0,,0,1,9,12,1.0,1,0,1,10.0,10.29,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Benedict Hollerbach,GER,"FW,MF",24,2001,14,872,62,28.5,9.7,13,66,0,1,14,0,0.79,12,15,-3,-0.31,-0.06,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Daniel Batz,GER,GK,34,1991,21,1890,90,61.8,21.0,21,90,21,0,,4,1.62,32,27,5,0.24,1.32,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Daniel Gleiber,GER,MF,20,2005,0,,,,,0,,0,0,,5,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Danny da Costa,GER,"DF,MF",32,1993,34,2695,79,88.1,29.9,30,86,25,4,29,0,1.18,34,49,-15,-0.5,-1.98,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Dominik Kohr,GER,DF,31,1994,29,2338,81,76.4,26.0,28,83,19,1,15,0,1.24,35,40,-5,-0.19,0.31,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Fabio Moreno Fell,GER,FW,25,2000,2,77,39,2.5,0.9,1,76,0,1,1,6,0.0,0,1,-1,-1.17,-0.93,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Kacper Potulski,POL,DF,17,2007,15,1065,71,34.8,11.8,9,88,8,6,45,9,1.67,14,17,-3,-0.25,0.02,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Kaishū Sano,JPN,MF,24,2000,34,3059,90,100.0,34.0,34,90,33,0,,0,1.18,44,53,-9,-0.26,-0.26,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Konstantin Schopp,AUT,DF,19,2005,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Lasse Rieß,GER,GK,24,2001,4,292,73,9.5,3.2,3,90,3,1,22,26,0.0,3,12,-9,-2.77,-2.77,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Lee Jae-sung,KOR,"MF,FW",32,1992,28,2185,78,71.4,24.3,26,82,8,2,22,0,1.18,26,39,-13,-0.54,-0.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Lennard Maloney,USA,"DF,MF",25,1999,21,485,23,15.8,5.4,4,78,2,17,10,11,1.52,3,12,-9,-1.67,-1.67,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Maxim Leitsch,GER,DF,27,1998,3,162,54,5.3,1.8,2,76,1,1,10,10,1.0,0,4,-4,-2.22,-2.07,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Nadiem Amiri,GER,MF,28,1996,26,2083,80,68.1,23.1,24,85,13,2,28,0,1.08,32,33,-1,-0.04,0.69,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Nelson Weiper,GER,FW,20,2005,24,558,23,18.2,6.2,3,83,2,21,15,4,1.04,4,12,-8,-1.29,-1.25,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Nikolas Veratschnig,AUT,"MF,DF",22,2003,21,660,31,21.6,7.3,6,67,2,15,17,8,1.1,9,13,-4,-0.55,-0.36,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Paul Nebel,GER,MF,22,2002,30,2073,69,67.7,23.0,24,82,13,6,17,0,1.27,27,37,-10,-0.43,-0.53,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Phillip Tietz,GER,FW,28,1997,19,1610,85,52.6,17.9,19,85,9,0,,0,1.68,30,22,8,0.45,1.5,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Phillipp Mwene,AUT,MF,31,1994,29,2069,71,67.6,23.0,24,82,14,5,20,0,1.17,31,36,-5,-0.22,0.15,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Robin Zentner,GER,GK,30,1994,10,876,88,28.6,9.7,10,88,9,0,,3,0.6,9,14,-5,-0.51,-0.35,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Sheraldo Becker,SUR,FW,30,1995,14,946,68,30.9,10.5,11,77,1,3,35,0,1.57,16,8,8,0.76,1.48,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Silas Katompa,COD,FW,26,1998,8,334,42,10.9,3.7,4,57,0,4,27,0,1.5,6,8,-2,-0.54,-0.31,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Silvan Widmer,SUI,MF,32,1993,27,1810,67,59.2,20.1,22,78,6,5,19,5,1.37,29,26,3,0.15,1.01,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Sota Kawasaki,JPN,"MF,DF",24,2001,10,309,31,10.1,3.4,3,71,1,7,14,14,1.1,4,6,-2,-0.58,-0.35,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Stefan Bell,GER,DF,33,1991,18,1039,58,34.0,11.5,13,71,6,5,24,5,1.06,18,21,-3,-0.26,0.01,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,Stefan Posch,AUT,DF,28,1997,16,1395,87,45.6,15.5,16,87,15,0,,0,1.75,26,22,4,0.26,0.96,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Mainz 05,William Bøving,DEN,MF,22,2003,9,223,25,7.3,2.5,2,77,1,7,10,18,0.67,4,6,-2,-0.81,-0.59,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Amadou Haidara,MLI,MF,27,1998,0,,,,,0,,0,0,,5,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Andrija Maksimović,SRB,FW,18,2007,8,93,12,3.0,1.0,0,,0,8,12,14,1.63,0,2,-2,-1.94,-2.57,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Antonio Nusa,NOR,"FW,MF",20,2005,31,2027,65,66.2,22.5,24,77,4,7,26,0,2.0,42,29,13,0.58,0.05,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Assan Ouédraogo,GER,MF,19,2006,19,948,50,31.0,10.5,13,68,1,6,11,0,2.26,29,14,15,1.42,1.25,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Benjamin Henrichs,GER,DF,28,1997,17,305,18,10.0,3.4,3,62,0,14,8,1,1.94,7,8,-1,-0.3,-0.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Benno Kaltefleiter,GER,MF,17,2008,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Brajan Gruda,GER,"MF,FW",21,2004,13,753,58,24.6,8.4,8,77,2,5,28,0,2.0,20,12,8,0.96,0.53,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Castello Lukeba,FRA,DF,22,2002,26,2176,84,71.1,24.2,24,88,22,2,27,2,1.88,50,33,17,0.7,0.5,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Christoph Baumgartner,AUT,MF,25,1999,33,2780,84,90.8,30.9,32,86,18,1,22,0,1.97,63,37,26,0.84,3.09,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Conrad Harder,DEN,FW,20,2005,29,932,32,30.5,10.4,8,77,3,21,15,2,1.83,18,22,-4,-0.39,-1.36,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,David Raum,GER,DF,27,1998,30,2553,85,83.4,28.4,29,88,25,1,12,1,2.03,57,34,23,0.81,1.52,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,El Chadaille Bitshiabu,FRA,DF,20,2005,11,655,60,21.4,7.3,8,79,5,3,9,19,1.73,13,11,2,0.27,-0.36,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Ezechiel Banzuzi,NED,MF,20,2005,24,597,25,19.5,6.6,2,65,0,22,21,4,2.04,6,10,-4,-0.6,-1.44,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Johan Bakayoko,BEL,"FW,MF",22,2003,20,777,39,25.4,8.6,8,72,0,12,17,9,1.8,15,9,6,0.69,0.18,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Joyeux Masanka Bungi,BEL,DF,18,2007,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Kevin Kampl,SVN,MF,34,1990,3,3,1,0.1,0.0,0,,0,3,1,0,3.0,0,0,0,0.0,-0.56,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Kosta Nedeljković,SRB,DF,19,2005,5,251,50,8.2,2.8,3,80,1,2,6,10,1.8,8,4,4,1.43,0.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Leopold Zingerle,GER,GK,31,1994,0,,,,,0,,0,0,,5,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Loïs Openda,BEL,FW,25,2000,2,51,26,1.7,0.6,1,45,0,1,6,0,1.5,0,3,-3,-5.29,-5.95,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Lukas Klostermann,GER,DF,29,1996,5,95,19,3.1,1.1,1,89,0,4,2,16,2.0,3,1,2,1.89,1.38,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Lutsharel Geertruida,NED,DF,25,2000,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Maarten Vandevoordt,BEL,GK,23,2002,12,1052,88,34.4,11.7,11,90,11,1,62,22,2.17,25,15,10,0.86,0.45,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Max Finkgräfe,GER,DF,21,2004,13,504,39,16.5,5.6,5,86,3,8,9,13,2.23,9,13,-4,-0.71,-1.52,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Nicolas Seiwald,AUT,MF,24,2001,33,2694,82,88.0,29.9,31,85,19,2,23,0,1.88,57,37,20,0.67,0.91,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Péter Gulácsi,HUN,GK,35,1990,23,2008,87,65.6,22.3,23,87,22,0,,6,1.74,41,32,9,0.4,-0.45,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Ridle Baku,GER,DF,27,1998,32,2504,78,81.8,27.8,28,86,14,4,26,0,1.94,50,36,14,0.5,-0.31,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Rômulo,BRA,FW,23,2002,30,2188,73,71.5,24.3,27,78,4,3,30,0,1.93,47,27,20,0.82,0.93,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Samba Konaté,FRA,FW,16,2009,1,4,4,0.1,0.0,0,,0,1,4,2,3.0,0,0,0,0.0,-0.56,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Tidiam Gomis,FRA,FW,18,2006,18,348,19,11.4,3.9,2,69,0,16,13,10,1.78,5,9,-4,-1.03,-1.8,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Timo Werner,GER,"FW,MF",29,1996,3,14,5,0.5,0.2,0,,0,3,5,1,1.0,0,2,-2,-12.86,-13.48,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Willi Orban,HUN,DF,32,1992,33,2949,89,96.4,32.8,33,89,32,0,,0,1.88,63,46,17,0.52,-1.1,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Xaver Schlager,AUT,MF,27,1997,26,1837,71,60.0,20.4,21,83,16,5,21,1,1.88,40,29,11,0.54,-0.05,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Xavi Simons,NED,MF,22,2003,1,90,90,2.9,1.0,1,90,1,0,,0,0.0,0,6,-6,-6.0,-6.76,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,RB Leipzig,Yan Diomandé,CIV,"FW,MF",18,2006,33,2472,75,80.8,27.5,28,84,11,5,27,0,1.97,55,35,20,0.73,0.88,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Abdoulie Ceesay,GAM,FW,21,2004,20,336,17,11.0,3.7,0,,0,20,17,11,0.35,7,9,-2,-0.54,0.42,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Adam Dźwigała,POL,DF,29,1995,19,1288,68,42.1,14.3,14,79,5,5,37,9,0.95,13,24,-11,-0.77,0.25,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Andreas Hountondji,BEN,FW,23,2002,21,1067,51,34.9,11.9,15,60,0,6,28,0,0.48,8,23,-15,-1.27,-0.54,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Arkadiusz Pyrka,POL,MF,22,2002,31,2576,83,84.2,28.6,30,86,23,1,9,2,0.84,24,50,-26,-0.91,0.02,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Ben Alexander Voll,GER,GK,24,2000,0,,,,,0,,0,0,,33,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Connor Metcalfe,AUS,"MF,FW",25,1999,25,592,24,19.3,6.6,3,86,0,22,15,1,0.68,7,13,-6,-0.91,0.0,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Danel Sinani,LUX,"MF,FW",28,1997,30,2069,69,67.6,23.0,23,83,15,7,22,2,0.77,18,43,-25,-1.09,-0.54,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Dapo Afolayan,ENG,MF,27,1997,7,150,21,4.9,1.7,1,45,0,6,18,5,0.57,1,3,-2,-1.2,-0.3,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,David Nemeth,AUT,DF,24,2001,0,,,,,0,,0,0,,6,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Emil Gazdov,CAN,GK,21,2003,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Eric Smith,SWE,"DF,MF",28,1997,27,2311,86,75.5,25.7,26,87,23,1,45,0,0.74,22,43,-21,-0.82,0.38,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Erik Ahlstrand,SWE,MF,23,2001,0,,,,,0,,0,0,,11,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Finley Stevens,WAL,DF,22,2003,1,27,27,0.9,0.3,0,,0,1,27,10,0.0,1,0,1,3.33,4.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Hauke Wahl,GER,DF,31,1994,30,2592,86,84.7,28.8,29,88,28,1,27,0,0.77,25,47,-22,-0.76,0.97,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Jackson Irvine,AUS,MF,32,1993,24,1624,68,53.1,18.0,18,85,11,6,16,2,0.79,16,24,-8,-0.44,1.0,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,James Sands,USA,MF,25,2000,24,1934,81,63.2,21.5,23,84,15,1,11,0,1.0,17,34,-17,-0.79,0.33,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Jannik Robatsch,AUT,DF,20,2004,0,,,,,0,,0,0,,19,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Joel Fujita,JPN,MF,23,2002,32,2665,83,87.1,29.6,31,85,23,1,22,0,0.69,25,53,-28,-0.95,-0.26,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Karol Mets,EST,DF,32,1993,23,1932,84,63.1,21.5,22,87,18,1,16,3,0.78,17,40,-23,-1.07,-0.43,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Lars Ritzka,GER,"MF,DF",27,1998,21,966,46,31.6,10.7,12,66,0,9,20,13,0.71,6,21,-15,-1.4,-0.71,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Louis Oppie,GER,MF,23,2002,23,1620,70,52.9,18.0,17,87,15,6,22,11,0.57,14,34,-20,-1.11,-0.42,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Manolis Saliakas,GRE,MF,28,1996,17,1106,65,36.1,12.3,12,81,4,5,27,8,1.12,12,21,-9,-0.73,0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Martijn Kaars,NED,FW,26,1999,29,1348,46,44.1,15.0,14,71,3,15,24,3,0.69,11,27,-16,-1.07,-0.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Mathias Pereira Lage,POR,"MF,FW",28,1996,28,2018,72,65.9,22.4,25,77,6,3,27,0,0.82,21,37,-16,-0.71,0.58,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Mathias Rasmussen,NOR,MF,27,1997,13,694,53,22.7,7.7,8,83,5,5,6,1,0.69,8,17,-9,-1.17,-0.33,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Nick Schmidt,JPN,MF,17,2007,0,,,,,0,,0,0,,3,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Nikola Vasilj,BIH,GK,29,1995,34,3060,90,100.0,34.0,34,90,34,0,,0,0.76,29,60,-31,-0.91,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Ricky-Jade Jones,ENG,FW,24,2001,9,351,39,11.5,3.9,3,65,0,6,26,2,0.78,4,6,-2,-0.51,0.45,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Romeo Aigbekaen,GER,MF,21,2004,0,,,,,0,,0,0,,2,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Scott Banks,SCO,MF,23,2001,0,,,,,0,,0,0,,1,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Taichi Hara,JPN,FW,26,1999,4,27,7,0.9,0.3,0,,0,4,7,10,0.75,0,1,-1,-3.33,-2.44,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,St Pauli,Tomoya Ando,JPN,DF,26,1999,15,1260,84,41.2,14.0,14,88,12,1,27,2,0.6,12,29,-17,-1.21,-0.51,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Alexander Nübel,GER,GK,28,1996,34,3060,90,100.0,34.0,34,90,34,0,,0,1.82,71,49,22,0.65,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Ameen Al-Dakhil,BEL,DF,23,2002,8,380,48,12.4,4.2,3,90,3,5,22,13,2.0,6,8,-2,-0.47,-1.28,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Angelo Stiller,GER,MF,24,2001,34,2743,81,89.6,30.5,30,88,23,4,26,0,1.82,65,43,22,0.72,0.72,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Atakan Karazor,TUR,MF,28,1996,28,1884,67,61.6,20.9,22,84,12,6,7,3,1.82,37,29,8,0.38,-0.69,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Badredine Bouanani,ALG,MF,20,2004,14,463,33,15.1,5.1,5,72,1,9,11,15,1.79,13,5,8,1.56,1.07,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Bilal El Khannouss,MAR,"MF,FW",21,2004,25,1630,65,53.3,18.1,19,80,7,6,18,2,1.84,33,30,3,0.17,-1.03,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Chema,ESP,MF,20,2005,25,1310,52,42.8,14.6,14,85,8,11,10,9,1.88,32,24,8,0.55,-0.17,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Chris Führich,GER,MF,27,1998,33,1698,51,55.5,18.9,20,70,1,13,23,1,1.79,41,28,13,0.69,0.09,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Dan-Axel Zagadou,FRA,DF,26,1999,3,209,70,6.8,2.3,3,70,1,0,,8,2.33,4,4,0,0.0,-0.69,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Deniz Undav,GER,"FW,MF",29,1996,29,2241,77,73.2,24.9,25,84,13,4,36,0,1.83,55,36,19,0.76,0.43,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Ermedin Demirović,BIH,FW,27,1998,25,1497,60,48.9,16.6,17,80,8,8,16,0,1.92,37,17,20,1.2,1.09,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Fabian Bredlow,GER,GK,30,1995,0,,,,,0,,0,0,,31,,,,,,,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Finn Jeltsch,GER,DF,19,2006,23,1511,66,49.4,16.8,17,85,14,6,12,6,1.91,37,23,14,0.83,0.37,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
GER-Bundesliga,2526,Stuttgart,Jamie Leweling,GER,MF,24,2001,32,2367,74,77.4,26.3,26,84,10,6,29,0,1.75,50,40,10,0.38,-1.18,GER,2025-2026,playing_time,2026-08-08T22:18:38.480313
