league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_source,_scraped_at
ESP-La Liga,2425,Valladolid,Enzo Boyomo,CMR,DF,22,2001,3,270,90,7.9,3.0,3,90,3,0,,0,1.33,1,3,-2,-0.67,1.1,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Eray Cömert,SUI,"DF,MF",26,1998,25,1779,71,52.0,19.8,21,82,13,4,13,7,0.48,13,53,-40,-2.02,-0.71,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Florian Grillitsch,AUT,MF,28,1995,13,623,48,18.2,6.9,7,63,1,6,30,1,0.08,5,15,-10,-1.44,0.29,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Henrique,BRA,DF,30,1994,5,352,70,10.3,3.9,4,77,2,1,45,2,0.0,3,11,-8,-2.05,-0.4,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Iago Parente,ESP,DF,18,2006,1,71,71,2.1,0.8,1,71,0,0,,4,0.0,0,0,0,0.0,1.72,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Ibrahim Alani,NGA,MF,18,2006,3,160,53,4.7,1.8,1,90,1,2,35,0,0.0,0,4,-4,-2.25,-0.59,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Iván Sánchez,ESP,MF,31,1992,32,1404,44,41.1,15.6,11,73,2,21,29,6,0.41,12,39,-27,-1.73,-0.08,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Javi Sánchez,ESP,DF,27,1997,25,2026,81,59.2,22.5,25,81,19,0,,1,0.6,18,52,-34,-1.51,0.43,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Jorge Gonzalez,ESP,DF,19,2005,0,,,,,0,,0,0,,9,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Joseph Aidoo,GHA,DF,28,1995,8,583,73,17.0,6.5,6,78,4,2,57,1,0.0,6,25,-19,-2.93,-1.51,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Juanmi Latasa,ESP,FW,23,2001,28,1398,50,40.9,15.5,14,77,7,14,22,3,0.32,10,41,-31,-2.0,-0.53,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Karl Jakob Hein,EST,GK,22,2002,31,2790,90,81.6,31.0,31,90,31,0,,2,0.52,18,68,-50,-1.61,0.39,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Kenedy,BRA,"FW,MF",28,1996,2,9,5,0.3,0.1,0,,0,2,5,7,0.0,0,1,-1,-10.0,-8.34,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Kike Pérez,ESP,MF,27,1997,19,1191,63,34.8,13.2,14,75,2,5,27,1,0.79,7,25,-18,-1.36,0.5,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Lucas Oliveira Rosa,BRA,DF,24,2000,21,1890,90,55.3,21.0,21,90,21,0,,0,0.57,12,45,-33,-1.57,0.25,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Luis Pérez,ESP,DF,29,1995,30,2558,85,74.8,28.4,28,89,27,2,39,4,0.53,20,65,-45,-1.58,0.4,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Mamadou Sylla,SEN,"FW,MF",30,1994,29,1583,55,46.3,17.6,17,79,6,12,20,6,0.45,14,47,-33,-1.88,-0.36,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Marcos André,BRA,FW,27,1996,22,1188,54,34.7,13.2,14,75,2,8,17,13,0.41,11,32,-21,-1.59,0.14,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Mario Maroto,ESP,MF,20,2003,2,64,32,1.9,0.7,0,,0,2,32,7,0.0,1,1,0,0.0,1.72,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Mario Martín,ESP,MF,20,2004,30,1748,58,51.1,19.4,20,76,7,10,23,3,0.37,13,48,-35,-1.8,-0.24,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Raúl Chasco,ESP,DF,20,2003,2,130,65,3.8,1.4,1,90,1,1,40,21,1.5,4,4,0,0.0,1.75,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Raúl Moro,ESP,"MF,FW",21,2002,33,2341,71,68.5,26.0,26,81,15,7,34,0,0.48,20,53,-33,-1.27,1.32,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Selim Amallah,MAR,MF,27,1996,24,1376,57,40.2,15.3,18,67,2,6,29,7,0.38,10,34,-24,-1.57,0.19,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Stanko Jurić,CRO,MF,27,1996,26,1729,67,50.6,19.2,19,79,7,7,32,8,0.58,15,46,-31,-1.61,0.14,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Stipe Biuk,CRO,"FW,MF",21,2002,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Tamás Nikitscher,HUN,"MF,DF",24,1999,13,858,66,25.1,9.5,9,86,8,4,20,4,0.08,3,25,-22,-2.31,-0.83,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Víctor Meseguer,ESP,MF,25,1999,14,418,30,12.2,4.6,2,74,1,12,23,4,0.86,2,8,-6,-1.29,0.45,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Xavier Moreno,ESP,FW,19,2004,1,45,45,1.3,0.5,1,45,0,0,,1,0.0,0,1,-1,-2.0,-0.32,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Valladolid,Álvaro Aceves,ESP,GK,21,2003,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Alassane Diatta,SEN,MF,19,2005,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Alfonso Pedraza,ESP,"DF,MF",28,1996,12,460,38,13.5,5.1,4,80,2,8,18,2,1.92,10,6,4,0.78,0.3,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Antonio Espigare,ESP,DF,19,2004,0,,,,,0,,0,0,,3,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Arnau Solà,ESP,DF,21,2003,1,13,13,0.4,0.1,0,,0,1,13,10,3.0,0,0,0,0.0,-0.53,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Arnaut Danjuma,NED,FW,27,1997,3,200,67,5.8,2.2,3,67,0,0,,0,2.33,4,5,-1,-0.45,-1.04,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Ayoze Pérez,ESP,FW,31,1993,30,1970,66,57.6,21.9,22,80,9,8,27,0,1.93,37,25,12,0.55,0.05,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Daniel Parejo,ESP,MF,35,1989,36,2273,63,66.5,25.3,26,78,11,10,26,0,1.89,54,36,18,0.71,0.56,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Daniel Requena,ESP,MF,20,2004,1,10,10,0.3,0.1,0,,0,1,10,1,3.0,0,1,-1,-9.0,-9.55,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Denis Suárez,ESP,MF,30,1994,21,608,29,17.8,6.8,7,59,0,14,14,10,1.57,12,13,-1,-0.15,-0.82,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Diego Conde,ESP,GK,25,1998,22,1962,89,57.4,21.8,22,89,21,0,,11,1.77,41,33,8,0.37,-0.37,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Eric Bailly,CIV,DF,30,1994,12,617,51,18.0,6.9,8,67,3,4,20,20,1.67,11,14,-3,-0.44,-1.18,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Gerard Moreno,ESP,FW,32,1992,17,721,42,21.1,8.0,6,67,1,11,29,4,1.76,17,10,7,0.87,0.44,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Iker Álvarez,AND,GK,23,2001,0,,,,,0,,0,0,,1,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Ilias Akhomach,MAR,MF,20,2004,11,584,53,17.1,6.5,7,69,0,4,25,1,1.91,8,7,1,0.15,-0.45,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Juan Bernat,ESP,DF,31,1993,10,212,21,6.2,2.4,1,90,1,9,14,9,1.5,5,3,2,0.85,0.34,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Juan Foyth,ARG,DF,26,1998,19,1517,80,44.4,16.9,17,88,15,2,13,2,2.11,34,14,20,1.19,1.19,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Karl Etta Eyong,CMR,FW,20,2003,4,37,9,1.1,0.4,0,,0,4,9,8,2.5,1,1,0,0.0,-0.53,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Kiko Femenía,ESP,DF,33,1991,28,2227,80,65.1,24.7,27,82,21,1,24,2,1.86,40,34,6,0.24,-0.81,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Logan Costa,CPV,DF,23,2001,32,2587,81,75.6,28.7,28,87,25,4,36,3,1.94,52,40,12,0.42,-0.45,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Luiz Lúcio Reis Júnior,BRA,GK,23,2001,17,1458,86,42.6,16.2,16,90,16,1,18,20,1.82,30,18,12,0.74,0.37,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Nicolas Pépé,CIV,"FW,MF",29,1995,28,1500,54,43.9,16.7,15,78,5,13,25,0,2.11,30,23,7,0.42,-0.19,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Pape Gueye,SEN,"MF,FW",25,1999,34,2224,65,65.0,24.7,26,79,12,8,22,0,1.76,41,29,12,0.49,-0.12,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Pau Cabanes,ESP,FW,19,2005,10,163,16,4.8,1.8,0,,0,10,16,5,1.3,5,1,4,2.21,1.77,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Pau Navarro,ESP,DF,19,2005,17,916,54,26.8,10.2,8,74,3,9,36,21,2.24,28,16,12,1.18,0.89,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Ramón Terrats,ESP,FW,23,2000,11,131,12,3.8,1.5,1,45,0,10,9,5,1.73,2,4,-2,-1.37,-1.98,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Raúl Albiol,ESP,DF,38,1985,15,1188,79,34.7,13.2,14,84,12,1,6,13,1.73,26,20,6,0.45,-0.11,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Rubén Gómez,ESP,GK,22,2002,0,,,,,0,,0,0,,8,,,,,,,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Santi Comesaña,ESP,MF,27,1996,35,2560,73,74.9,28.4,30,82,19,5,18,2,1.83,48,42,6,0.21,-1.25,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Sergi Cardona,ESP,DF,25,1999,35,2945,84,86.1,32.7,34,86,24,1,18,1,1.91,60,44,16,0.49,-0.27,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Tajon Buchanan,CAN,MF,25,1999,13,416,32,12.2,4.6,4,65,0,9,17,1,2.0,8,8,0,0.0,-0.6,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Thiago Ojeda,ARG,MF,21,2003,1,8,8,0.2,0.1,0,,0,1,8,3,1.0,0,0,0,0.0,-0.53,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Thierno Barry,FRA,FW,21,2002,35,2323,66,67.9,25.8,25,81,14,10,29,0,1.8,54,32,22,0.85,1.02,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Willy Kambwala,FRA,DF,19,2004,19,1117,59,32.7,12.4,12,80,8,7,22,11,2.05,20,15,5,0.4,-0.18,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Yéremy Pino,ESP,MF,21,2002,34,1934,57,56.5,21.5,25,69,1,9,24,1,1.79,43,28,15,0.7,0.4,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
ESP-La Liga,2425,Villarreal,Álex Baena,ESP,"MF,FW",23,2001,32,2595,81,75.9,28.8,30,84,16,2,33,0,1.91,59,36,23,0.8,1.12,ESP,2024-2025,playing_time,fbref_soccerdata,2026-08-10 21:47:31
