league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,_league_id,_season,_stat_type,_source,_scraped_at
GER-Bundesliga,2425,Stuttgart,Angelo Stiller,GER,MF,23,2001,32,31,2741,30.5,1,8,9,1,0,0,6,0,0.03,0.26,0.3,0.03,0.3,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Anrie Chase,JPN,DF,20,2004,12,7,734,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Anthony Rouault,FRA,DF,23,2001,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Atakan Karazor,TUR,MF,27,1996,32,31,2618,29.1,2,4,6,2,0,0,10,1,0.07,0.14,0.21,0.07,0.21,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Chris Führich,GER,MF,26,1998,33,23,1981,22.0,2,3,5,2,0,0,1,0,0.09,0.14,0.23,0.09,0.23,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Dan-Axel Zagadou,FRA,DF,25,1999,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Deniz Undav,GER,"FW,MF",28,1996,27,20,1726,19.2,9,3,12,9,0,0,4,0,0.47,0.16,0.63,0.47,0.63,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,El Bilal Touré,MLI,FW,22,2001,12,3,356,4.0,2,1,3,2,0,0,0,0,0.51,0.25,0.76,0.51,0.76,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Enzo Millot,FRA,MF,22,2002,29,22,1843,20.5,6,5,11,6,0,1,9,0,0.29,0.24,0.54,0.29,0.54,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Ermedin Demirović,BIH,FW,26,1998,34,20,1855,20.6,15,1,16,15,0,2,2,0,0.73,0.05,0.78,0.73,0.78,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Fabian Rieder,SUI,MF,22,2002,21,8,867,9.6,1,3,4,1,0,0,1,0,0.1,0.31,0.42,0.1,0.42,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Finn Jeltsch,GER,DF,18,2006,12,9,780,8.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Frans Krätzig,GER,DF,21,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Jacob Bruun Larsen,DEN,MF,25,1998,15,3,414,4.6,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Jamie Leweling,GER,MF,23,2001,27,22,1663,18.5,2,2,4,2,0,0,4,0,0.11,0.11,0.22,0.11,0.22,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Jarzinho Malanga,GER,MF,18,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Josha Vagnoman,GER,"DF,MF",23,2000,26,19,1834,20.4,1,1,2,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Julian Chabot,GER,DF,26,1998,31,27,2269,25.2,3,1,4,3,0,0,11,1,0.12,0.04,0.16,0.12,0.16,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Justin Diehl,GER,MF,19,2004,6,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0.0,0.87,0.87,0.87,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Leonidas Stergiou,SUI,DF,22,2002,12,11,852,9.5,1,2,3,1,0,0,0,1,0.11,0.21,0.32,0.11,0.32,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Luca Jaquez,SUI,DF,21,2003,5,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Maximilian Mittelstädt,GER,"DF,MF",27,1997,31,28,2469,27.4,1,7,8,1,0,0,5,0,0.04,0.26,0.29,0.04,0.29,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Nick Woltemade,GER,"FW,MF",22,2002,28,17,1622,18.0,12,2,14,10,2,3,5,1,0.67,0.11,0.78,0.55,0.67,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Nikolas Nartey,DEN,MF,24,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Pascal Stenzel,GER,DF,28,1996,10,4,290,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Ramon Hendriks,NED,DF,23,2001,25,10,1154,12.8,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Stuttgart,Yannik Keitel,GER,MF,24,2000,11,2,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Alexander Schwolow,GER,GK,32,1992,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Aljoscha Kemlein,GER,MF,19,2004,15,11,922,10.2,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Andrej Ilic,SRB,FW,24,2000,16,11,937,10.4,7,0,7,6,1,1,1,0,0.67,0.0,0.67,0.58,0.58,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,András Schäfer,HUN,MF,25,1999,26,17,1534,17.0,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23,2001,34,30,2540,28.2,9,1,10,9,0,0,3,0,0.32,0.04,0.35,0.32,0.35,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Christopher Trimmel,AUT,"MF,DF",37,1987,26,20,1740,19.3,0,3,3,0,0,0,5,0,0.0,0.16,0.16,0.0,0.16,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Danilho Doekhi,NED,DF,26,1998,34,34,3060,34.0,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,David Preu,GER,MF,19,2004,5,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Diogo Leite,POR,DF,25,1999,30,29,2546,28.3,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Frederik Rønnow,DEN,GK,31,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Ivan Prtajin,CRO,FW,28,1996,5,2,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Janik Haberer,GER,MF,30,1994,28,21,1696,18.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Jeong Woo-yeong,KOR,"MF,FW",24,1999,23,17,1263,14.0,3,2,5,3,0,0,2,0,0.21,0.14,0.36,0.21,0.36,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Jordan Pefok,USA,FW,28,1996,18,10,908,10.1,0,1,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Josip Juranović,CRO,"MF,DF",28,1995,17,13,1159,12.9,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Jérôme Roussillon,GLP,DF,31,1993,7,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Kevin Vogt,GER,DF,32,1991,18,16,1367,15.2,1,0,1,0,1,1,6,0,0.07,0.0,0.07,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Kevin Volland,GER,"FW,MF",32,1992,4,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Leopold Querfeld,AUT,DF,20,2003,27,17,1747,19.4,2,2,4,2,0,0,8,0,0.1,0.1,0.21,0.1,0.21,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Lucas Tousart,FRA,MF,27,1997,15,6,561,6.2,0,1,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,László Bénes,SVK,"MF,FW",26,1997,23,3,589,6.5,2,1,3,2,0,0,4,0,0.31,0.15,0.46,0.31,0.46,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Marin Ljubicic,CRO,FW,22,2002,13,1,281,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.64,0.32,0.64,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Rani Khedira,TUN,MF,30,1994,32,31,2723,30.3,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Robert Skov,DEN,"MF,DF",28,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,0.21,0.21,0.42,0.11,0.32,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Robin Gosens,GER,MF,30,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Tim Skarke,GER,"FW,MF",27,1996,33,11,1164,12.9,0,2,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Tom Rothe,GER,"MF,DF",19,2004,26,19,1670,18.6,3,3,6,3,0,0,4,1,0.16,0.16,0.32,0.16,0.32,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Union Berlin,Yorbe Vertessen,BEL,"MF,FW",23,2001,17,7,718,8.0,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Amos Pieper,GER,DF,26,1998,23,16,1498,16.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,André Silva,POR,FW,28,1995,7,4,375,4.2,1,0,1,0,1,2,1,0,0.24,0.0,0.24,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Anthony Jung,GER,DF,32,1991,28,20,1898,21.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Derrick Köhn,GHA,"MF,DF",25,1999,27,14,1343,14.9,2,2,4,2,0,0,2,0,0.13,0.13,0.27,0.13,0.27,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Felix Agu,NGA,MF,24,1999,22,21,1751,19.5,3,0,3,3,0,0,1,0,0.15,0.0,0.15,0.15,0.15,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Issa Kaboré,BFA,MF,23,2001,9,3,308,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Jens Stage,DEN,MF,27,1996,28,26,2204,24.5,10,5,15,10,0,0,10,0,0.41,0.2,0.61,0.41,0.61,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Julián Malatini,ARG,DF,23,2001,10,5,454,5.0,1,1,2,1,0,0,1,0,0.2,0.2,0.4,0.2,0.4,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Justin Njinmah,GER,"FW,MF",23,2000,26,10,952,10.6,3,2,5,3,0,0,1,0,0.28,0.19,0.47,0.28,0.47,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Keke Topp,GER,FW,20,2004,19,1,252,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.43,0.71,1.43,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Leonardo Bittencourt,GER,MF,30,1993,27,10,982,10.9,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Marco Friedl,AUT,DF,26,1998,26,25,2161,24.0,0,0,0,0,0,0,10,2,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Marco Grüll,AUT,"FW,MF",26,1998,30,13,1181,13.1,6,1,7,6,0,0,1,0,0.46,0.08,0.53,0.46,0.53,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Marvin Ducksch,GER,FW,30,1994,32,30,2418,26.9,8,8,16,7,1,2,3,0,0.3,0.3,0.6,0.26,0.56,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Michael Zetterer,GER,GK,29,1995,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Miloš Veljković,SRB,DF,28,1995,14,11,1029,11.4,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Mitchell Weiser,GER,MF,30,1994,32,32,2868,31.9,5,9,14,5,0,0,9,1,0.16,0.28,0.44,0.16,0.44,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Niklas Stark,GER,DF,29,1995,26,25,2106,23.4,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Oliver Burke,SCO,FW,27,1997,25,9,908,10.1,5,0,5,5,0,0,4,0,0.5,0.0,0.5,0.5,0.5,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Olivier Deman,BEL,"DF,FW",24,2000,9,0,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Romano Schmid,AUT,MF,24,2000,32,32,2834,31.5,5,4,9,4,1,1,4,0,0.16,0.13,0.29,0.13,0.25,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Senne Lynen,BEL,MF,25,1999,32,32,2733,30.4,0,1,1,0,0,0,9,0,0.0,0.03,0.03,0.0,0.03,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Werder Bremen,Skelly Alvero,FRA,MF,22,2002,12,1,236,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Andreas Skov Olsen,DEN,"MF,FW",24,1999,12,4,535,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Aster Vranckx,BEL,MF,21,2002,14,6,556,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Bence Dárdai,HUN,MF,18,2006,21,16,1304,14.5,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Cedric Zesiger,SUI,DF,26,1998,7,5,522,5.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,David Odogu,GER,DF,18,2006,3,2,195,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Denis Vavro,SVK,DF,28,1996,29,27,2461,27.3,2,0,2,2,0,0,4,0,0.07,0.0,0.07,0.07,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Jakub Kamiński,POL,"MF,DF",22,2002,22,12,1130,12.6,0,2,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",27,1997,28,25,2188,24.3,3,4,7,3,0,0,6,0,0.12,0.16,0.29,0.12,0.29,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Jonas Wind,DEN,"FW,MF",25,1999,31,21,1966,21.8,9,3,12,8,1,2,2,0,0.41,0.14,0.55,0.37,0.5,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Kamil Grabara,POL,GK,25,1999,29,29,2585,28.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Kevin Behrens,GER,FW,33,1991,18,0,170,1.9,1,0,1,1,0,0,2,0,0.53,0.0,0.53,0.53,0.53,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Kevin Paredes,USA,MF,21,2003,2,2,123,1.4,0,1,1,0,0,0,1,0,0.0,0.73,0.73,0.0,0.73,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Kilian Fischer,GER,DF,23,2000,32,29,2297,25.5,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Konstantinos Koulierakis,GRE,DF,20,2003,30,28,2468,27.4,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Lovro Majer,CRO,MF,26,1998,9,3,304,3.4,2,1,3,1,1,1,1,0,0.59,0.3,0.89,0.3,0.59,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Lukas Nmecha,GER,FW,25,1998,19,3,467,5.2,3,0,3,3,0,0,1,0,0.58,0.0,0.58,0.58,0.58,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Mads Roerslev,DEN,DF,25,1999,7,2,298,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Marius Müller,GER,GK,31,1993,6,5,475,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Mattias Svanberg,SWE,MF,25,1999,20,14,1219,13.5,3,1,4,3,0,0,4,0,0.22,0.07,0.3,0.22,0.3,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Maximilian Arnold,GER,MF,30,1994,28,27,2356,26.2,3,5,8,3,0,0,7,1,0.11,0.19,0.31,0.11,0.31,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Mohamed Amoura,ALG,"FW,MF",24,2000,31,29,2467,27.4,10,9,19,8,2,2,6,0,0.36,0.33,0.69,0.29,0.62,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",23,2001,29,22,1770,19.7,3,4,7,3,0,0,5,1,0.15,0.2,0.36,0.15,0.36,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Ridle Baku,GER,MF,26,1998,15,14,1170,13.0,2,1,3,2,0,0,2,0,0.15,0.08,0.23,0.15,0.23,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Salih Özcan,TUR,MF,26,1998,11,3,353,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Sebastiaan Bornauw,BEL,DF,25,1999,15,8,788,8.8,2,1,3,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Tiago Tomás,POR,"MF,FW",22,2002,32,23,1884,20.9,6,1,7,6,0,0,7,0,0.29,0.05,0.33,0.29,0.33,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
GER-Bundesliga,2425,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",30,1994,29,15,1518,16.9,1,1,2,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,GER,2024-2025,standard,fbref_soccerdata,2026-08-10 21:51:51
